"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
55,-14006.3892010997,0.00902249919817775,20260876,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/055",234,NA,NA,75.20721172,74.88231937,0.32489235,20.12753699,20.12753699,FALSE,113.53015065,363602.37902276,2025,20260876,134,13.3,TRUE,"",TRUE,FALSE,"C"
56,-14011.7954407065,0.00427546937431675,20260877,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/056",234,NA,NA,74.02938102,73.70849234,0.32088868,20.64122561,20.64122561,FALSE,112.32796128,357501.62358994,2025,20260877,134,13.3,TRUE,"",TRUE,FALSE,"A"
57,-14011.7954407056,0.000599080593767038,20260878,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/057",234,NA,NA,74.02938812,73.70849941,0.32088871,20.64122336,20.64122336,FALSE,112.32796728,357501.60469905,2025,20260878,134,14.5,TRUE,"",TRUE,TRUE,"A"
58,-14006.3892011003,0.00563026407404593,20260879,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/058",234,NA,NA,75.20721676,74.88232436,0.3248924,20.12753487,20.12753487,FALSE,113.53014842,363602.36961681,2025,20260879,134,13.5,TRUE,"",TRUE,FALSE,"C"
59,-14011.7954407058,0.00308954725220789,20260880,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/059",234,NA,NA,74.02938429,73.70849559,0.3208887,20.64122449,20.64122449,FALSE,112.32796241,357501.57680682,2025,20260880,134,21,TRUE,"",TRUE,FALSE,"A"
60,-14006.3892011002,0.0101756981825915,20260881,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/060",234,NA,NA,75.20721055,74.8823182,0.32489235,20.12753657,20.12753657,FALSE,113.53014965,363602.39247609,2025,20260881,134,13.5,TRUE,"",FALSE,FALSE,NA
61,-14011.6003294064,0.00402286852905523,20260882,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/061",234,NA,NA,71.00552805,70.69327862,0.31224943,20.61303672,20.61303672,FALSE,109.90744548,366212.32392508,2025,20260882,134,13.1,TRUE,"",TRUE,FALSE,"B"
62,-14006.3892010999,0.00419979020016227,20260883,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/062",234,NA,NA,75.20720995,74.88231759,0.32489236,20.12753572,20.12753572,FALSE,113.53014674,363602.38693619,2025,20260883,134,12.9,TRUE,"",TRUE,FALSE,"C"
63,-14011.7954407072,0.0123229343107415,20260884,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/063",234,NA,NA,74.02939737,73.70850862,0.32088875,20.64122318,20.64122318,FALSE,112.32797428,357501.59012954,2025,20260884,134,14.7,TRUE,"",FALSE,FALSE,NA
64,-14006.2231092493,0.00282028121994523,20260885,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/064",234,NA,NA,72.25263838,71.93616185,0.31647653,20.08565394,20.08565394,FALSE,111.18259018,372620.37776981,2025,20260885,134,15.6,TRUE,"",TRUE,FALSE,"D"
65,-14007.3921367567,0.0252272060809892,20260886,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/065",234,NA,NA,72.69611896,72.37571519,0.32040377,18.6741309,18.6741309,FALSE,109.8599283,367603.17587869,2025,20260886,134,15.9,TRUE,"",FALSE,FALSE,NA
66,-14011.7954407056,0.00113452276307174,20260887,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/066",234,NA,NA,74.02938884,73.70850014,0.3208887,20.64122339,20.64122339,FALSE,112.32796862,357501.61889812,2025,20260887,134,12.4,TRUE,"",TRUE,FALSE,"A"
67,-14011.7954407056,0.00624268795798438,20260888,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/067",234,NA,NA,74.02939221,73.70850347,0.32088874,20.64122472,20.64122472,FALSE,112.32797015,357501.66792948,2025,20260888,134,12.8,TRUE,"",TRUE,FALSE,"A"
68,-14006.3892011,0.00336899146023431,20260889,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/068",234,NA,NA,75.20720594,74.8823136,0.32489234,20.12753904,20.12753904,FALSE,113.53014339,363602.36018366,2025,20260889,134,12.5,TRUE,"",TRUE,FALSE,"C"
69,-14006.2231092494,0.00993272004382402,20260890,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/069",234,NA,NA,72.25263577,71.93615926,0.31647651,20.08565519,20.08565519,FALSE,111.18258526,372620.36184747,2025,20260890,134,14.2,TRUE,"",TRUE,FALSE,"D"
70,-14006.2231092493,0.00105616438996387,20260891,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/070",234,NA,NA,72.25263901,71.93616249,0.31647652,20.08565452,20.08565452,FALSE,111.18259093,372620.38806431,2025,20260891,134,14.1,TRUE,"",TRUE,FALSE,"D"
71,-14011.600329406,0.00658252881130213,20260892,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/071",234,NA,NA,71.00552661,70.69327722,0.31224939,20.61304119,20.61304119,FALSE,109.90744564,366212.26961303,2025,20260892,134,14.5,TRUE,"",TRUE,FALSE,"B"
72,-14006.2231092495,0.00247495225313483,20260893,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/072",234,NA,NA,72.25263363,71.93615712,0.31647651,20.0856536,20.0856536,FALSE,111.18258543,372620.37675996,2025,20260893,134,13.1,TRUE,"",TRUE,FALSE,"D"
73,-14011.600329407,0.00255621130925804,20260894,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/073",234,NA,NA,71.00553333,70.69328387,0.31224946,20.61303666,20.61303666,FALSE,109.90744917,366212.30735863,2025,20260894,134,12.8,TRUE,"",TRUE,FALSE,"B"
74,-14011.6003294069,0.00219182498166188,20260895,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/074",234,NA,NA,71.00553207,70.69328262,0.31224945,20.61303796,20.61303796,FALSE,109.90744794,366212.32633056,2025,20260895,134,13.1,TRUE,"",TRUE,FALSE,"B"
75,-14006.2231092496,0.000799777447606319,20260896,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/075",234,NA,NA,72.25263247,71.93615597,0.3164765,20.08565428,20.08565428,FALSE,111.18258406,372620.39816304,2025,20260896,134,14,TRUE,"",TRUE,TRUE,"D"
76,-14011.6003294059,0.00156793384436564,20260897,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/076",234,NA,NA,71.00555003,70.69330052,0.31224951,20.6130344,20.6130344,FALSE,109.90746895,366212.37712627,2025,20260897,134,12.8,TRUE,"",TRUE,FALSE,"B"
77,-14011.6003294049,0.0122782567660469,20260898,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/077",234,NA,NA,71.00554724,70.69329775,0.31224949,20.61304154,20.61304154,FALSE,109.9074609,366212.34031384,2025,20260898,134,14.9,TRUE,"",FALSE,FALSE,NA
78,-14006.3892011006,0.00448817669059194,20260899,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/078",234,NA,NA,75.20720508,74.88231274,0.32489234,20.12753198,20.12753198,FALSE,113.53013952,363602.42943049,2025,20260899,134,13.4,TRUE,"",TRUE,FALSE,"C"
79,-14011.6003294068,0.0010797332926099,20260900,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/079",234,NA,NA,71.00553623,70.69328676,0.31224947,20.6130376,20.6130376,FALSE,109.90745118,366212.34307065,2025,20260900,134,15.4,TRUE,"",TRUE,FALSE,"B"
80,-14006.2231092494,0.00301490395985893,20260901,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/080",234,NA,NA,72.25263049,71.93615399,0.3164765,20.08565361,20.08565361,FALSE,111.18258423,372620.39166626,2025,20260901,134,14.1,TRUE,"",TRUE,FALSE,"D"
