"","YEAR","SPECIES","REGION","DISTRICT","SIZE_5MM","PROP_MATURE","PROP_MATURE_SD","PROP_MATURE_LOGIT","PROP_MATURE_LOGIT_SD","NUM_MATURE","NUM_IMMATURE","TOTAL_CRAB","INTERPOLATED"
"970",2026,"SNOW","EBS","ALL",52.5,0.116326410767683,0.0140551127277806,-2.03476228982976,0.135711778454777,798.478711392675,6065.64359860732,6864.12231,"N"
"971",2026,"SNOW","EBS","ALL",57.5,0.182269357425516,0.0148164028880363,-1.504186734879,0.099470634064205,1691.48732726957,7588.66459273043,9280.15192,"N"
"972",2026,"SNOW","EBS","ALL",62.5,0.26551273573015,0.0163757005102621,-1.01915610661553,0.0838835261938126,2357.83588546498,6522.47593453502,8880.31182,"N"
"973",2026,"SNOW","EBS","ALL",67.5,0.35432399119358,0.0193056733824532,-0.601105110626028,0.0841782555051996,2040.56535794141,3718.47272205859,5759.03808,"N"
"974",2026,"SNOW","EBS","ALL",72.5,0.410285564572271,0.0221375424495818,-0.363521226985441,0.0914860772066173,1620.15683683811,2328.6948331619,3948.85167,"N"
"975",2026,"SNOW","EBS","ALL",77.5,0.465755118880548,0.0211641724133534,-0.137434141001247,0.0851547794346705,1416.21034665151,1624.46551334849,3040.67586,"N"
"976",2026,"SNOW","EBS","ALL",82.5,0.507524662221813,0.0194885760793924,0.0301374576878612,0.0780793532998553,1289.30682097917,1251.07577902083,2540.3826,"N"
"977",2026,"SNOW","EBS","ALL",87.5,0.520443053792718,0.0213899536621898,0.0819682430375373,0.0858540730441943,784.047699942534,722.452760057466,1506.50046,"N"
"978",2026,"SNOW","EBS","ALL",92.5,0.616179628639695,0.0202522312782917,0.474227921252549,0.0859296709855506,495.647301944746,308.740378055254,804.38768,"N"
"979",2026,"SNOW","EBS","ALL",97.5,0.713378513777151,0.0200222904428218,0.913912681837697,0.0983227301710986,270.629199108487,108.733500891513,379.3627,"N"
"980",2026,"SNOW","EBS","ALL",102.5,0.812108075551648,0.0243197370906715,1.47188634699228,0.161736365340771,193.88891082614,44.85875917386,238.74767,"N"
"981",2026,"SNOW","EBS","ALL",107.5,0.893800843723899,0.0199812116814717,2.14775355666149,0.212142088057476,121.182117238651,14.3985527613485,135.58067,"N"
"982",2026,"SNOW","EBS","ALL",112.5,0.931333367170936,0.0224055046157424,2.65670179433164,0.336216803196377,102.274578609217,7.54064139078287,109.81522,"N"
"983",2026,"SNOW","EBS","ALL",117.5,0.980492209418067,0.00470855642233681,3.94499070917993,0.239560231221402,54.9210945199017,1.09270548009827,56.0138,"N"
"984",2026,"SNOW","EBS","ALL",122.5,0.979188313692959,0.00628762733362105,3.893423223485,0.295183972440268,32.944173925562,0.700196074438026,33.64437,"N"
"985",2026,"SNOW","EBS","ALL",127.5,0.982310029526531,0.00902549513952511,4.18710954944864,0.589276770081874,12.7700303838449,0.229969616155099,13,"N"
"986",2026,"SNOW","EBS","ALL",132.5,0.998497915210664,0.000766369790477721,6.93365774167443,0.903999958979808,0.998497915210664,0.00150208478933633,1,"N"
"987",2026,"SNOW","EBS","ALL",137.5,1,0,13.815509557935,0,1,0,1,"N"
