"mode","peel","Year","recruit_male"
"drop_survey",8,2011,153832.04597249
"drop_survey",8,2012,530817.81866772
"drop_survey",8,2013,764080.03801323
"drop_survey",8,2014,2542520.26787437
"drop_survey",8,2015,2664409.12597426
"drop_survey",8,2016,1535222.36864472
"drop_survey",8,2017,2064152.42531528
"drop_survey",9,1982,2015525.5378459
"drop_survey",9,1983,2011948.92256529
"drop_survey",9,1984,3495193.04620703
"drop_survey",9,1985,3872155.26789045
"drop_survey",9,1986,157928.55290466
"drop_survey",9,1987,1244981.00731058
"drop_survey",9,1988,467326.21912198
"drop_survey",9,1989,715472.39627569
"drop_survey",9,1990,2938366.97896165
"drop_survey",9,1991,3905974.85838255
"drop_survey",9,1992,101938.68318176
"drop_survey",9,1993,112303.15234033
"drop_survey",9,1994,392237.4671246
"drop_survey",9,1995,191758.63391815
"drop_survey",9,1996,340233.73895737
"drop_survey",9,1997,202360.58375959
"drop_survey",9,1998,452190.76331236
"drop_survey",9,1999,280826.70387427
"drop_survey",9,2000,31544.31362293
"drop_survey",9,2001,1309620.52615979
"drop_survey",9,2002,804297.40648116
"drop_survey",9,2003,556786.3766399
"drop_survey",9,2004,1788308.26342523
"drop_survey",9,2005,394239.42383406
"drop_survey",9,2006,371488.92781326
"drop_survey",9,2007,848205.47360257
"drop_survey",9,2008,1228962.62645016
"drop_survey",9,2009,108161.99684573
"drop_survey",9,2010,388659.24586931
"drop_survey",9,2011,568284.03425696
"drop_survey",9,2012,566768.5150526
"drop_survey",9,2013,875043.05037275
"drop_survey",9,2014,2937345.61610112
"drop_survey",9,2015,2182528.54646348
"drop_survey",9,2016,1975193.03679661
"drop_survey",10,1982,1982177.27470715
"drop_survey",10,1983,1982310.88064957
"drop_survey",10,1984,3445345.67399023
"drop_survey",10,1985,3826443.52048969
"drop_survey",10,1986,152486.63427474
"drop_survey",10,1987,1229197.72754367
"drop_survey",10,1988,467816.29706533
"drop_survey",10,1989,695636.45873154
"drop_survey",10,1990,2909071.5291
"drop_survey",10,1991,3868053.29403889
"drop_survey",10,1992,98580.63759175
"drop_survey",10,1993,107132.13927891
"drop_survey",10,1994,392465.73014558
"drop_survey",10,1995,188474.58743602
"drop_survey",10,1996,331098.69881426
"drop_survey",10,1997,206615.10156861
"drop_survey",10,1998,442091.60166461
"drop_survey",10,1999,279173.66582926
"drop_survey",10,2000,30860.27396993
"drop_survey",10,2001,1294237.67794597
"drop_survey",10,2002,801263.47275256
"drop_survey",10,2003,554120.29760711
"drop_survey",10,2004,1736961.13628115
"drop_survey",10,2005,406498.79457271
"drop_survey",10,2006,360520.58044526
"drop_survey",10,2007,849595.57315745
"drop_survey",10,2008,1217335.19083019
"drop_survey",10,2009,109974.67290209
"drop_survey",10,2010,645077.33660148
"drop_survey",10,2011,656552.61420717
"drop_survey",10,2012,749731.43361466
"drop_survey",10,2013,1174419.52148063
"drop_survey",10,2014,3139421.68810115
"drop_survey",10,2015,2048660.90806453
