crab_year,fishery,size,shell,total,target_stock
2006,QO06,130,new,35,BSSC
2006,QO06,130,old,42,BSSC
2006,QO06,131,new,18,BSSC
2006,QO06,131,old,36,BSSC
2006,QO06,132,new,18,BSSC
2006,QO06,132,old,35,BSSC
2006,QO06,133,new,14,BSSC
2006,QO06,133,old,16,BSSC
2006,QO06,134,new,13,BSSC
2006,QO06,134,old,11,BSSC
2006,QO06,135,new,3,BSSC
2006,QO06,135,old,11,BSSC
2006,QO06,136,new,6,BSSC
2006,QO06,136,old,7,BSSC
2006,QO06,137,new,7,BSSC
2006,QO06,137,old,6,BSSC
2006,QO06,138,new,3,BSSC
2006,QO06,138,old,1,BSSC
2006,QO06,139,new,2,BSSC
2006,QO06,139,old,4,BSSC
2006,QO06,140,new,4,BSSC
2006,QO06,140,old,1,BSSC
2006,QO06,141,new,4,BSSC
2006,QO06,142,new,1,BSSC
2006,QO06,142,old,3,BSSC
2006,QO06,143,new,3,BSSC
2006,QO06,143,old,4,BSSC
2006,QO06,144,new,3,BSSC
2006,QO06,144,old,2,BSSC
2006,QO06,145,new,2,BSSC
2006,QO06,145,old,3,BSSC
2006,QO06,146,new,2,BSSC
2006,QO06,146,old,1,BSSC
2006,QO06,147,new,3,BSSC
2006,QO06,147,old,4,BSSC
2006,QO06,148,new,2,BSSC
2006,QO06,148,old,5,BSSC
2006,QO06,149,old,3,BSSC
2006,QO06,150,old,3,BSSC
2006,QO06,151,new,1,BSSC
2006,QO06,151,old,1,BSSC
2006,QO06,152,new,2,BSSC
2006,QO06,152,old,1,BSSC
2006,QO06,153,new,2,BSSC
2006,QO06,153,old,7,BSSC
2006,QO06,154,new,3,BSSC
2006,QO06,154,old,1,BSSC
2006,QO06,155,new,1,BSSC
2006,QO06,156,new,2,BSSC
2006,QO06,156,old,2,BSSC
2006,QO06,157,new,2,BSSC
2006,QO06,157,old,2,BSSC
2006,QO06,158,new,1,BSSC
2006,QO06,159,old,1,BSSC
2006,QO06,160,old,1,BSSC
2006,QO06,161,new,1,BSSC
2006,QO06,161,old,1,BSSC
2006,QO06,162,new,2,BSSC
2006,QO06,163,new,2,BSSC
2006,QO06,163,old,4,BSSC
2006,QO06,164,new,1,BSSC
2006,QO06,164,old,1,BSSC
2006,QO06,165,new,1,BSSC
2006,QO06,165,old,1,BSSC
2006,QO06,166,old,2,BSSC
2006,QO06,168,new,1,BSSC
2006,QO06,172,new,1,BSSC
2006,QO06,173,old,1,BSSC
2006,QO06,175,old,1,BSSC
2007,QO07,67,new,1,BSSC
2007,QO07,68,old,1,BSSC
2007,QO07,71,new,1,BSSC
2007,QO07,74,new,2,BSSC
2007,QO07,75,new,1,BSSC
2007,QO07,76,new,1,BSSC
2007,QO07,79,new,3,BSSC
2007,QO07,80,new,3,BSSC
2007,QO07,80,old,1,BSSC
2007,QO07,81,new,5,BSSC
2007,QO07,82,new,3,BSSC
2007,QO07,82,old,1,BSSC
2007,QO07,83,new,4,BSSC
2007,QO07,85,new,4,BSSC
2007,QO07,85,old,1,BSSC
2007,QO07,86,new,8,BSSC
2007,QO07,86,old,1,BSSC
2007,QO07,87,new,10,BSSC
2007,QO07,87,old,1,BSSC
2007,QO07,88,new,17,BSSC
2007,QO07,88,old,1,BSSC
2007,QO07,89,new,18,BSSC
2007,QO07,89,old,3,BSSC
2007,QO07,90,new,20,BSSC
2007,QO07,90,old,2,BSSC
2007,QO07,91,new,24,BSSC
2007,QO07,91,old,4,BSSC
2007,QO07,92,new,30,BSSC
2007,QO07,92,old,5,BSSC
2007,QO07,93,new,53,BSSC
2007,QO07,93,old,5,BSSC
2007,QO07,94,new,67,BSSC
2007,QO07,94,old,7,BSSC
2007,QO07,95,new,130,BSSC
2007,QO07,95,old,9,BSSC
2007,QO07,96,new,192,BSSC
2007,QO07,96,old,23,BSSC
2007,QO07,97,new,307,BSSC
2007,QO07,97,old,41,BSSC
2007,QO07,98,new,453,BSSC
2007,QO07,98,old,56,BSSC
2007,QO07,99,new,561,BSSC
2007,QO07,99,old,83,BSSC
2007,QO07,100,new,928,BSSC
2007,QO07,100,old,136,BSSC
2007,QO07,101,new,1150,BSSC
2007,QO07,101,old,142,BSSC
2007,QO07,102,new,2226,BSSC
2007,QO07,102,old,239,BSSC
2007,QO07,103,new,2447,BSSC
2007,QO07,103,old,348,BSSC
2007,QO07,104,new,2550,BSSC
2007,QO07,104,old,327,BSSC
2007,QO07,105,new,2832,BSSC
2007,QO07,105,old,421,BSSC
2007,QO07,106,new,2684,BSSC
2007,QO07,106,old,417,BSSC
2007,QO07,107,new,3009,BSSC
2007,QO07,107,old,491,BSSC
2007,QO07,108,new,2781,BSSC
2007,QO07,108,old,448,BSSC
2007,QO07,109,new,2507,BSSC
2007,QO07,109,old,465,BSSC
2007,QO07,110,new,2483,BSSC
2007,QO07,110,old,398,BSSC
2007,QO07,111,new,2049,BSSC
2007,QO07,111,old,353,BSSC
2007,QO07,112,new,1995,BSSC
2007,QO07,112,old,376,BSSC
2007,QO07,113,new,1876,BSSC
2007,QO07,113,old,348,BSSC
2007,QO07,114,new,1463,BSSC
2007,QO07,114,old,330,BSSC
2007,QO07,115,new,1377,BSSC
2007,QO07,115,old,207,BSSC
2007,QO07,116,new,1085,BSSC
2007,QO07,116,old,178,BSSC
2007,QO07,117,new,912,BSSC
2007,QO07,117,old,206,BSSC
2007,QO07,118,new,857,BSSC
2007,QO07,118,old,147,BSSC
2007,QO07,119,new,716,BSSC
2007,QO07,119,old,134,BSSC
2007,QO07,120,new,646,BSSC
2007,QO07,120,old,122,BSSC
2007,QO07,121,new,461,BSSC
2007,QO07,121,old,95,BSSC
2007,QO07,122,new,480,BSSC
2007,QO07,122,old,98,BSSC
2007,QO07,123,new,385,BSSC
2007,QO07,123,old,79,BSSC
2007,QO07,124,new,283,BSSC
2007,QO07,124,old,53,BSSC
2007,QO07,125,new,216,BSSC
2007,QO07,125,old,47,BSSC
2007,QO07,126,new,141,BSSC
2007,QO07,126,old,39,BSSC
2007,QO07,127,new,127,BSSC
2007,QO07,127,old,34,BSSC
2007,QO07,128,new,81,BSSC
2007,QO07,128,old,22,BSSC
2007,QO07,129,new,52,BSSC
2007,QO07,129,old,20,BSSC
2007,QO07,130,new,44,BSSC
2007,QO07,130,old,17,BSSC
2007,QO07,131,new,26,BSSC
2007,QO07,131,old,9,BSSC
2007,QO07,132,new,22,BSSC
2007,QO07,132,old,7,BSSC
2007,QO07,133,new,16,BSSC
2007,QO07,133,old,3,BSSC
2007,QO07,134,new,6,BSSC
2007,QO07,134,old,2,BSSC
2007,QO07,135,new,6,BSSC
2007,QO07,135,old,5,BSSC
2007,QO07,136,new,4,BSSC
2007,QO07,136,old,1,BSSC
2007,QO07,137,new,2,BSSC
2007,QO07,138,new,2,BSSC
2007,QO07,138,old,1,BSSC
2007,QO07,139,new,1,BSSC
2007,QO07,140,new,1,BSSC
2007,QO07,140,old,1,BSSC
2007,QO07,143,old,1,BSSC
2007,QO07,148,old,1,BSSC
2008,QO08,77,new,1,BSSC
2008,QO08,78,new,1,BSSC
2008,QO08,79,new,3,BSSC
2008,QO08,79,old,1,BSSC
2008,QO08,80,old,1,BSSC
2008,QO08,81,new,4,BSSC
2008,QO08,82,new,2,BSSC
2008,QO08,82,old,1,BSSC
2008,QO08,83,new,3,BSSC
2008,QO08,84,new,8,BSSC
2008,QO08,84,old,1,BSSC
2008,QO08,85,new,5,BSSC
2008,QO08,86,new,2,BSSC
2008,QO08,87,new,12,BSSC
2008,QO08,87,old,1,BSSC
2008,QO08,88,new,16,BSSC
2008,QO08,88,old,2,BSSC
2008,QO08,89,new,8,BSSC
2008,QO08,90,new,25,BSSC
2008,QO08,90,old,1,BSSC
2008,QO08,91,new,24,BSSC
2008,QO08,92,new,49,BSSC
2008,QO08,92,old,1,BSSC
2008,QO08,93,new,65,BSSC
2008,QO08,93,old,3,BSSC
2008,QO08,94,new,86,BSSC
2008,QO08,94,old,4,BSSC
2008,QO08,95,new,132,BSSC
2008,QO08,95,old,10,BSSC
2008,QO08,96,new,218,BSSC
2008,QO08,96,old,16,BSSC
2008,QO08,97,new,334,BSSC
2008,QO08,97,old,31,BSSC
2008,QO08,98,new,459,BSSC
2008,QO08,98,old,43,BSSC
2008,QO08,99,new,633,BSSC
2008,QO08,99,old,45,BSSC
2008,QO08,100,new,1030,BSSC
2008,QO08,100,old,99,BSSC
2008,QO08,101,new,1222,BSSC
2008,QO08,101,old,134,BSSC
2008,QO08,102,new,1824,BSSC
2008,QO08,102,old,155,BSSC
2008,QO08,103,new,2082,BSSC
2008,QO08,103,old,229,BSSC
2008,QO08,104,new,2145,BSSC
2008,QO08,104,old,235,BSSC
2008,QO08,105,new,2528,BSSC
2008,QO08,105,old,246,BSSC
2008,QO08,106,new,2454,BSSC
2008,QO08,106,old,265,BSSC
2008,QO08,107,new,2435,BSSC
2008,QO08,107,old,318,BSSC
2008,QO08,108,new,2670,BSSC
2008,QO08,108,old,336,BSSC
2008,QO08,109,new,2456,BSSC
2008,QO08,109,old,357,BSSC
2008,QO08,110,new,2507,BSSC
2008,QO08,110,old,324,BSSC
2008,QO08,111,new,2186,BSSC
2008,QO08,111,old,278,BSSC
2008,QO08,112,new,2185,BSSC
2008,QO08,112,old,296,BSSC
2008,QO08,113,new,1918,BSSC
2008,QO08,113,old,249,BSSC
2008,QO08,114,new,1620,BSSC
2008,QO08,114,old,197,BSSC
2008,QO08,115,new,1601,BSSC
2008,QO08,115,old,225,BSSC
2008,QO08,116,new,1311,BSSC
2008,QO08,116,old,176,BSSC
2008,QO08,117,new,1217,BSSC
2008,QO08,117,old,115,BSSC
2008,QO08,118,new,1185,BSSC
2008,QO08,118,old,130,BSSC
2008,QO08,119,new,957,BSSC
2008,QO08,119,old,93,BSSC
2008,QO08,120,new,904,BSSC
2008,QO08,120,old,101,BSSC
2008,QO08,121,new,714,BSSC
2008,QO08,121,old,81,BSSC
2008,QO08,122,new,725,BSSC
2008,QO08,122,old,82,BSSC
2008,QO08,123,new,591,BSSC
2008,QO08,123,old,56,BSSC
2008,QO08,124,new,450,BSSC
2008,QO08,124,old,41,BSSC
2008,QO08,125,new,354,BSSC
2008,QO08,125,old,46,BSSC
2008,QO08,126,new,268,BSSC
2008,QO08,126,old,39,BSSC
2008,QO08,127,new,233,BSSC
2008,QO08,127,old,32,BSSC
2008,QO08,128,new,171,BSSC
2008,QO08,128,old,28,BSSC
2008,QO08,129,new,91,BSSC
2008,QO08,129,old,15,BSSC
2008,QO08,130,new,88,BSSC
2008,QO08,130,old,8,BSSC
2008,QO08,131,new,31,BSSC
2008,QO08,131,old,13,BSSC
2008,QO08,132,new,31,BSSC
2008,QO08,132,old,10,BSSC
2008,QO08,133,new,24,BSSC
2008,QO08,133,old,4,BSSC
2008,QO08,134,new,12,BSSC
2008,QO08,134,old,1,BSSC
2008,QO08,135,new,8,BSSC
2008,QO08,136,new,6,BSSC
2008,QO08,136,old,7,BSSC
2008,QO08,137,new,1,BSSC
2008,QO08,138,new,1,BSSC
2008,QO08,139,new,2,BSSC
2008,QO08,139,old,1,BSSC
2008,QO08,143,new,1,BSSC
2008,TR08,73,old,1,BBRKC
2009,QO09,68,new,1,BSSC
2009,QO09,73,new,1,BSSC
2009,QO09,75,new,1,BSSC
2009,QO09,76,new,1,BSSC
2009,QO09,79,new,1,BSSC
2009,QO09,82,new,1,BSSC
2009,QO09,84,new,4,BSSC
2009,QO09,84,old,1,BSSC
2009,QO09,85,new,1,BSSC
2009,QO09,87,new,5,BSSC
2009,QO09,87,old,1,BSSC
2009,QO09,88,new,2,BSSC
2009,QO09,88,old,1,BSSC
2009,QO09,89,new,3,BSSC
2009,QO09,89,old,1,BSSC
2009,QO09,90,new,5,BSSC
2009,QO09,91,new,12,BSSC
2009,QO09,92,new,16,BSSC
2009,QO09,92,old,2,BSSC
2009,QO09,93,new,20,BSSC
2009,QO09,94,new,22,BSSC
2009,QO09,94,old,1,BSSC
2009,QO09,95,new,36,BSSC
2009,QO09,95,old,2,BSSC
2009,QO09,96,new,63,BSSC
2009,QO09,96,old,7,BSSC
2009,QO09,97,new,87,BSSC
2009,QO09,97,old,7,BSSC
2009,QO09,98,new,146,BSSC
2009,QO09,98,old,6,BSSC
2009,QO09,99,new,210,BSSC
2009,QO09,99,old,14,BSSC
2009,QO09,100,new,296,BSSC
2009,QO09,100,old,24,BSSC
2009,QO09,101,new,434,BSSC
2009,QO09,101,old,39,BSSC
2009,QO09,102,new,746,BSSC
2009,QO09,102,old,55,BSSC
2009,QO09,103,new,908,BSSC
2009,QO09,103,old,59,BSSC
2009,QO09,104,new,963,BSSC
2009,QO09,104,old,64,BSSC
2009,QO09,105,new,1173,BSSC
2009,QO09,105,old,83,BSSC
2009,QO09,106,new,1144,BSSC
2009,QO09,106,old,83,BSSC
2009,QO09,107,new,1204,BSSC
2009,QO09,107,old,78,BSSC
2009,QO09,108,new,1351,BSSC
2009,QO09,108,old,66,BSSC
2009,QO09,109,new,1277,BSSC
2009,QO09,109,old,93,BSSC
2009,QO09,110,new,1364,BSSC
2009,QO09,110,old,74,BSSC
2009,QO09,111,new,1347,BSSC
2009,QO09,111,old,65,BSSC
2009,QO09,112,new,1494,BSSC
2009,QO09,112,old,83,BSSC
2009,QO09,113,new,1401,BSSC
2009,QO09,113,old,58,BSSC
2009,QO09,114,new,1277,BSSC
2009,QO09,114,old,57,BSSC
2009,QO09,115,new,1492,BSSC
2009,QO09,115,old,60,BSSC
2009,QO09,116,new,1301,BSSC
2009,QO09,116,old,49,BSSC
2009,QO09,117,new,1261,BSSC
2009,QO09,117,old,45,BSSC
2009,QO09,118,new,1206,BSSC
2009,QO09,118,old,34,BSSC
2009,QO09,119,new,1036,BSSC
2009,QO09,119,old,36,BSSC
2009,QO09,120,new,999,BSSC
2009,QO09,120,old,37,BSSC
2009,QO09,121,new,924,BSSC
2009,QO09,121,old,34,BSSC
2009,QO09,122,new,873,BSSC
2009,QO09,122,old,24,BSSC
2009,QO09,123,new,690,BSSC
2009,QO09,123,old,24,BSSC
2009,QO09,124,new,577,BSSC
2009,QO09,124,old,20,BSSC
2009,QO09,125,new,522,BSSC
2009,QO09,125,old,17,BSSC
2009,QO09,126,new,392,BSSC
2009,QO09,126,old,9,BSSC
2009,QO09,127,new,284,BSSC
2009,QO09,127,old,7,BSSC
2009,QO09,128,new,206,BSSC
2009,QO09,128,old,7,BSSC
2009,QO09,129,new,144,BSSC
2009,QO09,129,old,6,BSSC
2009,QO09,130,new,109,BSSC
2009,QO09,130,old,4,BSSC
2009,QO09,131,new,98,BSSC
2009,QO09,131,old,2,BSSC
2009,QO09,132,new,70,BSSC
2009,QO09,132,old,1,BSSC
2009,QO09,133,new,28,BSSC
2009,QO09,133,old,2,BSSC
2009,QO09,134,new,28,BSSC
2009,QO09,135,new,18,BSSC
2009,QO09,136,new,9,BSSC
2009,QO09,137,new,8,BSSC
2009,QO09,138,new,6,BSSC
2009,QO09,139,new,3,BSSC
2009,QO09,140,new,2,BSSC
2010,QO10,81,new,1,BSSC
2010,QO10,84,new,2,BSSC
2010,QO10,87,new,1,BSSC
2010,QO10,87,old,1,BSSC
2010,QO10,88,new,4,BSSC
2010,QO10,89,new,7,BSSC
2010,QO10,90,new,3,BSSC
2010,QO10,90,old,1,BSSC
2010,QO10,91,new,8,BSSC
2010,QO10,92,new,9,BSSC
2010,QO10,92,old,1,BSSC
2010,QO10,93,new,11,BSSC
2010,QO10,93,old,2,BSSC
2010,QO10,94,new,18,BSSC
2010,QO10,94,old,2,BSSC
2010,QO10,95,new,30,BSSC
2010,QO10,95,old,4,BSSC
2010,QO10,96,new,45,BSSC
2010,QO10,96,old,2,BSSC
2010,QO10,97,new,52,BSSC
2010,QO10,97,old,5,BSSC
2010,QO10,98,new,111,BSSC
2010,QO10,98,old,5,BSSC
2010,QO10,99,new,121,BSSC
2010,QO10,99,old,6,BSSC
2010,QO10,100,new,205,BSSC
2010,QO10,100,old,7,BSSC
2010,QO10,101,new,284,BSSC
2010,QO10,101,old,17,BSSC
2010,QO10,102,new,454,BSSC
2010,QO10,102,old,23,BSSC
2010,QO10,103,new,539,BSSC
2010,QO10,103,old,16,BSSC
2010,QO10,104,new,684,BSSC
2010,QO10,104,old,22,BSSC
2010,QO10,105,new,796,BSSC
2010,QO10,105,old,24,BSSC
2010,QO10,106,new,888,BSSC
2010,QO10,106,old,32,BSSC
2010,QO10,107,new,976,BSSC
2010,QO10,107,old,39,BSSC
2010,QO10,108,new,1104,BSSC
2010,QO10,108,old,52,BSSC
2010,QO10,109,new,1287,BSSC
2010,QO10,109,old,39,BSSC
2010,QO10,110,new,1368,BSSC
2010,QO10,110,old,46,BSSC
2010,QO10,111,new,1428,BSSC
2010,QO10,111,old,46,BSSC
2010,QO10,112,new,1642,BSSC
2010,QO10,112,old,62,BSSC
2010,QO10,113,new,1797,BSSC
2010,QO10,113,old,66,BSSC
2010,QO10,114,new,1836,BSSC
2010,QO10,114,old,45,BSSC
2010,QO10,115,new,1926,BSSC
2010,QO10,115,old,55,BSSC
2010,QO10,116,new,1947,BSSC
2010,QO10,116,old,44,BSSC
2010,QO10,117,new,1968,BSSC
2010,QO10,117,old,50,BSSC
2010,QO10,118,new,1984,BSSC
2010,QO10,118,old,53,BSSC
2010,QO10,119,new,1777,BSSC
2010,QO10,119,old,54,BSSC
2010,QO10,120,new,1742,BSSC
2010,QO10,120,old,52,BSSC
2010,QO10,121,new,1498,BSSC
2010,QO10,121,old,39,BSSC
2010,QO10,122,new,1401,BSSC
2010,QO10,122,old,38,BSSC
2010,QO10,123,new,1187,BSSC
2010,QO10,123,old,33,BSSC
2010,QO10,124,new,984,BSSC
2010,QO10,124,old,27,BSSC
2010,QO10,125,new,823,BSSC
2010,QO10,125,old,18,BSSC
2010,QO10,126,new,632,BSSC
2010,QO10,126,old,24,BSSC
2010,QO10,127,new,529,BSSC
2010,QO10,127,old,22,BSSC
2010,QO10,128,new,386,BSSC
2010,QO10,128,old,8,BSSC
2010,QO10,129,new,290,BSSC
2010,QO10,129,old,9,BSSC
2010,QO10,130,new,195,BSSC
2010,QO10,130,old,12,BSSC
2010,QO10,131,new,137,BSSC
2010,QO10,131,old,5,BSSC
2010,QO10,132,new,120,BSSC
2010,QO10,132,old,2,BSSC
2010,QO10,133,new,52,BSSC
2010,QO10,133,old,3,BSSC
2010,QO10,134,new,49,BSSC
2010,QO10,134,old,4,BSSC
2010,QO10,135,new,23,BSSC
2010,QO10,135,old,1,BSSC
2010,QO10,136,new,18,BSSC
2010,QO10,136,old,3,BSSC
2010,QO10,137,new,20,BSSC
2010,QO10,138,new,10,BSSC
2010,QO10,138,old,1,BSSC
2010,QO10,139,new,6,BSSC
2010,QO10,139,old,1,BSSC
2010,QO10,140,new,3,BSSC
2010,QO10,141,new,1,BSSC
2010,QO10,142,new,2,BSSC
2010,QO11,102,new,3,BSSC
2010,QO11,103,new,4,BSSC
2010,QO11,104,new,2,BSSC
2010,QO11,105,new,3,BSSC
2010,QO11,106,new,6,BSSC
2010,QO11,107,new,5,BSSC
2010,QO11,108,new,8,BSSC
2010,QO11,109,new,5,BSSC
2010,QO11,110,new,1,BSSC
2010,QO11,111,new,4,BSSC
2010,QO11,112,new,5,BSSC
2010,QO11,113,new,7,BSSC
2010,QO11,114,new,7,BSSC
2010,QO11,115,new,4,BSSC
2010,QO11,116,new,3,BSSC
2010,QO11,117,new,3,BSSC
2010,QO11,117,old,1,BSSC
2010,QO11,118,new,5,BSSC
2010,QO11,119,new,7,BSSC
2010,QO11,120,new,4,BSSC
2010,QO11,121,new,4,BSSC
2010,QO11,122,new,3,BSSC
2010,QO11,123,new,1,BSSC
2010,QO11,124,new,1,BSSC
2010,QO11,127,new,2,BSSC
2011,QO11,67,new,1,BSSC
2011,QO11,75,old,1,BSSC
2011,QO11,76,new,3,BSSC
2011,QO11,76,old,1,BSSC
2011,QO11,77,new,1,BSSC
2011,QO11,78,new,2,BSSC
2011,QO11,79,new,3,BSSC
2011,QO11,80,new,6,BSSC
2011,QO11,81,new,3,BSSC
2011,QO11,82,new,10,BSSC
2011,QO11,83,new,6,BSSC
2011,QO11,84,new,6,BSSC
2011,QO11,85,new,7,BSSC
2011,QO11,86,new,12,BSSC
2011,QO11,87,new,13,BSSC
2011,QO11,88,new,11,BSSC
2011,QO11,89,new,25,BSSC
2011,QO11,90,new,11,BSSC
2011,QO11,90,old,1,BSSC
2011,QO11,91,new,14,BSSC
2011,QO11,91,old,2,BSSC
2011,QO11,92,new,17,BSSC
2011,QO11,92,old,1,BSSC
2011,QO11,93,new,24,BSSC
2011,QO11,93,old,3,BSSC
2011,QO11,94,new,47,BSSC
2011,QO11,94,old,4,BSSC
2011,QO11,95,new,48,BSSC
2011,QO11,95,old,6,BSSC
2011,QO11,96,new,80,BSSC
2011,QO11,96,old,1,BSSC
2011,QO11,97,new,131,BSSC
2011,QO11,97,old,5,BSSC
2011,QO11,98,new,201,BSSC
2011,QO11,98,old,21,BSSC
2011,QO11,99,new,219,BSSC
2011,QO11,99,old,12,BSSC
2011,QO11,100,new,370,BSSC
2011,QO11,100,old,28,BSSC
2011,QO11,101,new,489,BSSC
2011,QO11,101,old,39,BSSC
2011,QO11,102,new,655,BSSC
2011,QO11,102,old,43,BSSC
2011,QO11,103,new,916,BSSC
2011,QO11,103,old,55,BSSC
2011,QO11,104,new,1139,BSSC
2011,QO11,104,old,91,BSSC
2011,QO11,105,new,1182,BSSC
2011,QO11,105,old,89,BSSC
2011,QO11,106,new,1294,BSSC
2011,QO11,106,old,83,BSSC
2011,QO11,107,new,1537,BSSC
2011,QO11,107,old,108,BSSC
2011,QO11,108,new,1911,BSSC
2011,QO11,108,old,133,BSSC
2011,QO11,109,new,1835,BSSC
2011,QO11,109,old,114,BSSC
2011,QO11,110,new,2032,BSSC
2011,QO11,110,old,144,BSSC
2011,QO11,111,new,2119,BSSC
2011,QO11,111,old,147,BSSC
2011,QO11,112,new,2382,BSSC
2011,QO11,112,old,161,BSSC
2011,QO11,113,new,2796,BSSC
2011,QO11,113,old,170,BSSC
2011,QO11,114,new,2605,BSSC
2011,QO11,114,old,146,BSSC
2011,QO11,115,new,2795,BSSC
2011,QO11,115,old,180,BSSC
2011,QO11,116,new,2753,BSSC
2011,QO11,116,old,158,BSSC
2011,QO11,117,new,2927,BSSC
2011,QO11,117,old,170,BSSC
2011,QO11,118,new,3108,BSSC
2011,QO11,118,old,188,BSSC
2011,QO11,119,new,2504,BSSC
2011,QO11,119,old,166,BSSC
2011,QO11,120,new,2419,BSSC
2011,QO11,120,old,155,BSSC
2011,QO11,121,new,2310,BSSC
2011,QO11,121,old,136,BSSC
2011,QO11,122,new,2164,BSSC
2011,QO11,122,old,119,BSSC
2011,QO11,123,new,2118,BSSC
2011,QO11,123,old,126,BSSC
2011,QO11,124,new,1689,BSSC
2011,QO11,124,old,116,BSSC
2011,QO11,125,new,1365,BSSC
2011,QO11,125,old,82,BSSC
2011,QO11,126,new,1036,BSSC
2011,QO11,126,old,76,BSSC
2011,QO11,127,new,943,BSSC
2011,QO11,127,old,53,BSSC
2011,QO11,128,new,727,BSSC
2011,QO11,128,old,58,BSSC
2011,QO11,129,new,489,BSSC
2011,QO11,129,old,32,BSSC
2011,QO11,130,new,406,BSSC
2011,QO11,130,old,28,BSSC
2011,QO11,131,new,257,BSSC
2011,QO11,131,old,16,BSSC
2011,QO11,132,new,221,BSSC
2011,QO11,132,old,13,BSSC
2011,QO11,133,new,165,BSSC
2011,QO11,133,old,14,BSSC
2011,QO11,134,new,112,BSSC
2011,QO11,134,old,6,BSSC
2011,QO11,135,new,67,BSSC
2011,QO11,135,old,6,BSSC
2011,QO11,136,new,43,BSSC
2011,QO11,136,old,2,BSSC
2011,QO11,137,new,36,BSSC
2011,QO11,137,old,3,BSSC
2011,QO11,138,new,22,BSSC
2011,QO11,138,old,1,BSSC
2011,QO11,139,new,13,BSSC
2011,QO11,139,old,1,BSSC
2011,QO11,140,new,14,BSSC
2011,QO11,141,new,4,BSSC
2011,QO11,142,new,5,BSSC
2011,QO11,143,new,5,BSSC
2011,QO11,144,new,1,BSSC
2011,QO11,145,new,2,BSSC
2011,QO11,147,new,1,BSSC
2011,QO11,148,new,2,BSSC
2011,QO11,158,old,1,BSSC
2011,QO12,88,new,1,BSSC
2011,QO12,96,new,1,BSSC
2011,QO12,97,new,1,BSSC
2011,QO12,101,new,2,BSSC
2011,QO12,101,old,1,BSSC
2011,QO12,103,new,2,BSSC
2011,QO12,104,new,1,BSSC
2011,QO12,105,new,1,BSSC
2011,QO12,106,new,2,BSSC
2011,QO12,108,new,3,BSSC
2011,QO12,109,new,5,BSSC
2011,QO12,110,new,1,BSSC
2011,QO12,111,new,8,BSSC
2011,QO12,111,old,1,BSSC
2011,QO12,112,new,8,BSSC
2011,QO12,113,new,5,BSSC
2011,QO12,114,new,8,BSSC
2011,QO12,115,new,6,BSSC
2011,QO12,116,new,3,BSSC
2011,QO12,117,new,2,BSSC
2011,QO12,118,new,5,BSSC
2011,QO12,119,new,2,BSSC
2011,QO12,120,new,2,BSSC
2011,QO12,121,new,6,BSSC
2011,QO12,122,new,4,BSSC
2011,QO12,123,new,4,BSSC
2011,QO12,124,new,4,BSSC
2011,QO12,125,new,2,BSSC
2011,QO12,126,new,5,BSSC
2011,QO12,126,old,1,BSSC
2011,QO12,127,new,1,BSSC
2011,QO12,128,new,1,BSSC
2011,QO12,129,new,2,BSSC
2011,QO12,130,new,2,BSSC
2011,QO12,131,new,1,BSSC
2012,QO12,66,old,1,BSSC
2012,QO12,76,new,1,BSSC
2012,QO12,77,new,1,BSSC
2012,QO12,79,new,1,BSSC
2012,QO12,80,new,1,BSSC
2012,QO12,81,new,1,BSSC
2012,QO12,82,new,2,BSSC
2012,QO12,83,new,2,BSSC
2012,QO12,84,new,7,BSSC
2012,QO12,85,new,2,BSSC
2012,QO12,86,new,4,BSSC
2012,QO12,87,new,8,BSSC
2012,QO12,88,new,11,BSSC
2012,QO12,88,old,1,BSSC
2012,QO12,89,new,9,BSSC
2012,QO12,89,old,1,BSSC
2012,QO12,90,new,12,BSSC
2012,QO12,91,new,12,BSSC
2012,QO12,91,old,2,BSSC
2012,QO12,92,new,26,BSSC
2012,QO12,93,new,38,BSSC
2012,QO12,93,old,1,BSSC
2012,QO12,94,new,65,BSSC
2012,QO12,94,old,6,BSSC
2012,QO12,95,new,90,BSSC
2012,QO12,95,old,4,BSSC
2012,QO12,96,new,98,BSSC
2012,QO12,96,old,7,BSSC
2012,QO12,97,new,200,BSSC
2012,QO12,97,old,16,BSSC
2012,QO12,98,new,340,BSSC
2012,QO12,98,old,21,BSSC
2012,QO12,99,new,384,BSSC
2012,QO12,99,old,32,BSSC
2012,QO12,100,new,564,BSSC
2012,QO12,100,old,39,BSSC
2012,QO12,101,new,745,BSSC
2012,QO12,101,old,47,BSSC
2012,QO12,102,new,1188,BSSC
2012,QO12,102,old,72,BSSC
2012,QO12,103,new,1441,BSSC
2012,QO12,103,old,89,BSSC
2012,QO12,104,new,1482,BSSC
2012,QO12,104,old,90,BSSC
2012,QO12,105,new,1667,BSSC
2012,QO12,105,old,117,BSSC
2012,QO12,106,new,1591,BSSC
2012,QO12,106,old,112,BSSC
2012,QO12,107,new,1746,BSSC
2012,QO12,107,old,121,BSSC
2012,QO12,108,new,1942,BSSC
2012,QO12,108,old,178,BSSC
2012,QO12,109,new,1691,BSSC
2012,QO12,109,old,149,BSSC
2012,QO12,110,new,1771,BSSC
2012,QO12,110,old,167,BSSC
2012,QO12,111,new,1725,BSSC
2012,QO12,111,old,171,BSSC
2012,QO12,112,new,1887,BSSC
2012,QO12,112,old,206,BSSC
