crab_year,fishery,size,sex,shell,total,target_stock
2009,QP09,82,1,old,15,SMBKC_PIBKC
2009,QP09,83,1,new,19,SMBKC_PIBKC
2009,QP09,83,1,old,14,SMBKC_PIBKC
2009,QP09,84,1,new,12,SMBKC_PIBKC
2009,QP09,84,1,old,13,SMBKC_PIBKC
2009,QP09,85,1,new,15,SMBKC_PIBKC
2009,QP09,85,1,old,17,SMBKC_PIBKC
2009,QP09,85,2,new,1,SMBKC_PIBKC
2009,QP09,86,1,new,11,SMBKC_PIBKC
2009,QP09,86,1,old,12,SMBKC_PIBKC
2009,QP09,87,1,new,12,SMBKC_PIBKC
2009,QP09,87,1,old,10,SMBKC_PIBKC
2009,QP09,88,1,new,27,SMBKC_PIBKC
2009,QP09,88,1,old,28,SMBKC_PIBKC
2009,QP09,88,2,new,1,SMBKC_PIBKC
2009,QP09,89,1,new,24,SMBKC_PIBKC
2009,QP09,89,1,old,17,SMBKC_PIBKC
2009,QP09,90,1,new,16,SMBKC_PIBKC
2009,QP09,90,1,old,19,SMBKC_PIBKC
2009,QP09,91,1,new,17,SMBKC_PIBKC
2009,QP09,91,1,old,16,SMBKC_PIBKC
2009,QP09,92,1,new,9,SMBKC_PIBKC
2009,QP09,92,1,old,20,SMBKC_PIBKC
2009,QP09,93,1,new,15,SMBKC_PIBKC
2009,QP09,93,1,old,9,SMBKC_PIBKC
2009,QP09,94,1,new,20,SMBKC_PIBKC
2009,QP09,94,1,old,14,SMBKC_PIBKC
2009,QP09,95,1,new,15,SMBKC_PIBKC
2009,QP09,95,1,old,27,SMBKC_PIBKC
2009,QP09,96,1,new,8,SMBKC_PIBKC
2009,QP09,96,1,old,17,SMBKC_PIBKC
2009,QP09,97,1,new,7,SMBKC_PIBKC
2009,QP09,97,1,old,16,SMBKC_PIBKC
2009,QP09,98,1,new,19,SMBKC_PIBKC
2009,QP09,98,1,old,27,SMBKC_PIBKC
2009,QP09,99,1,new,19,SMBKC_PIBKC
2009,QP09,99,1,old,18,SMBKC_PIBKC
2009,QP09,100,1,new,25,SMBKC_PIBKC
2009,QP09,100,1,old,30,SMBKC_PIBKC
2009,QP09,101,1,new,9,SMBKC_PIBKC
2009,QP09,101,1,old,17,SMBKC_PIBKC
2009,QP09,102,1,new,14,SMBKC_PIBKC
2009,QP09,102,1,old,19,SMBKC_PIBKC
2009,QP09,103,1,new,3,SMBKC_PIBKC
2009,QP09,103,1,old,18,SMBKC_PIBKC
2009,QP09,104,1,new,8,SMBKC_PIBKC
2009,QP09,104,1,old,26,SMBKC_PIBKC
2009,QP09,105,1,new,13,SMBKC_PIBKC
2009,QP09,105,1,old,36,SMBKC_PIBKC
2009,QP09,106,1,new,4,SMBKC_PIBKC
2009,QP09,106,1,old,21,SMBKC_PIBKC
2009,QP09,107,1,new,6,SMBKC_PIBKC
2009,QP09,107,1,old,12,SMBKC_PIBKC
2009,QP09,108,1,new,6,SMBKC_PIBKC
2009,QP09,108,1,old,22,SMBKC_PIBKC
2009,QP09,109,1,new,4,SMBKC_PIBKC
2009,QP09,109,1,old,13,SMBKC_PIBKC
2009,QP09,110,1,new,11,SMBKC_PIBKC
2009,QP09,110,1,old,23,SMBKC_PIBKC
2009,QP09,111,1,new,5,SMBKC_PIBKC
2009,QP09,111,1,old,8,SMBKC_PIBKC
2009,QP09,112,1,new,8,SMBKC_PIBKC
2009,QP09,112,1,old,12,SMBKC_PIBKC
2009,QP09,113,1,new,6,SMBKC_PIBKC
2009,QP09,113,1,old,8,SMBKC_PIBKC
2009,QP09,114,1,new,3,SMBKC_PIBKC
2009,QP09,114,1,old,8,SMBKC_PIBKC
2009,QP09,115,1,new,7,SMBKC_PIBKC
2009,QP09,115,1,old,7,SMBKC_PIBKC
2009,QP09,116,1,new,4,SMBKC_PIBKC
2009,QP09,116,1,old,5,SMBKC_PIBKC
2009,QP09,117,1,new,4,SMBKC_PIBKC
2009,QP09,117,1,old,5,SMBKC_PIBKC
2009,QP09,118,1,new,5,SMBKC_PIBKC
2009,QP09,118,1,old,3,SMBKC_PIBKC
2009,QP09,119,1,new,7,SMBKC_PIBKC
2009,QP09,119,1,old,2,SMBKC_PIBKC
2009,QP09,120,1,new,4,SMBKC_PIBKC
2009,QP09,120,1,old,5,SMBKC_PIBKC
2009,QP09,121,1,new,5,SMBKC_PIBKC
2009,QP09,121,1,old,1,SMBKC_PIBKC
2009,QP09,122,1,new,7,SMBKC_PIBKC
2009,QP09,122,1,old,2,SMBKC_PIBKC
2009,QP09,123,1,new,5,SMBKC_PIBKC
2009,QP09,123,1,old,1,SMBKC_PIBKC
2009,QP09,124,1,new,2,SMBKC_PIBKC
2009,QP09,125,1,new,3,SMBKC_PIBKC
2009,QP09,126,1,new,2,SMBKC_PIBKC
2009,QP09,128,1,new,3,SMBKC_PIBKC
2009,QP09,128,1,old,1,SMBKC_PIBKC
2009,QP09,129,1,old,1,SMBKC_PIBKC
2009,QP09,130,1,new,3,SMBKC_PIBKC
2009,QP09,131,1,new,1,SMBKC_PIBKC
2009,QP09,132,1,new,1,SMBKC_PIBKC
2009,QP09,137,1,new,1,SMBKC_PIBKC
2009,QP09,137,1,old,1,SMBKC_PIBKC
2009,QP09,141,1,new,1,SMBKC_PIBKC
2009,QP09,147,1,new,1,SMBKC_PIBKC
2009,TR09,73,1,old,1,BBRKC
2009,TR09,75,1,old,1,BBRKC
2009,TR09,78,1,old,1,BBRKC
2009,TR09,80,1,new,1,BBRKC
2009,TR09,80,1,old,1,BBRKC
2009,TR09,81,1,new,1,BBRKC
2009,TR09,81,1,old,1,BBRKC
2009,TR09,83,1,old,3,BBRKC
2009,TR09,84,1,new,1,BBRKC
2009,TR09,85,1,new,1,BBRKC
2009,TR09,85,1,old,1,BBRKC
2009,TR09,86,1,old,2,BBRKC
2009,TR09,87,1,new,1,BBRKC
2009,TR09,87,1,old,2,BBRKC
2009,TR09,88,1,new,1,BBRKC
2009,TR09,88,1,old,1,BBRKC
2009,TR09,89,1,old,2,BBRKC
2009,TR09,90,1,old,1,BBRKC
2009,TR09,91,1,new,4,BBRKC
2009,TR09,91,1,old,3,BBRKC
2009,TR09,92,1,new,1,BBRKC
2009,TR09,92,1,old,4,BBRKC
2009,TR09,93,1,old,2,BBRKC
2009,TR09,94,1,new,1,BBRKC
2009,TR09,94,1,old,1,BBRKC
2009,TR09,96,1,new,1,BBRKC
2009,TR09,96,1,old,3,BBRKC
2009,TR09,97,1,new,1,BBRKC
2009,TR09,97,1,old,4,BBRKC
2009,TR09,98,1,new,4,BBRKC
2009,TR09,98,1,old,2,BBRKC
2009,TR09,99,1,old,4,BBRKC
2009,TR09,100,1,new,2,BBRKC
2009,TR09,100,1,old,2,BBRKC
2009,TR09,101,1,new,1,BBRKC
2009,TR09,101,1,old,6,BBRKC
2009,TR09,102,1,new,5,BBRKC
2009,TR09,102,1,old,3,BBRKC
2009,TR09,103,1,new,5,BBRKC
2009,TR09,103,1,old,7,BBRKC
2009,TR09,104,1,new,2,BBRKC
2009,TR09,104,1,old,9,BBRKC
2009,TR09,105,1,new,4,BBRKC
2009,TR09,105,1,old,12,BBRKC
2009,TR09,106,1,new,3,BBRKC
2009,TR09,106,1,old,12,BBRKC
2009,TR09,107,1,new,8,BBRKC
2009,TR09,107,1,old,14,BBRKC
2009,TR09,108,1,new,3,BBRKC
2009,TR09,108,1,old,11,BBRKC
2009,TR09,109,1,new,11,BBRKC
2009,TR09,109,1,old,10,BBRKC
2009,TR09,110,1,new,6,BBRKC
2009,TR09,110,1,old,14,BBRKC
2009,TR09,111,1,new,5,BBRKC
2009,TR09,111,1,old,12,BBRKC
2009,TR09,112,1,new,8,BBRKC
2009,TR09,112,1,old,16,BBRKC
2009,TR09,113,1,new,5,BBRKC
2009,TR09,113,1,old,4,BBRKC
2009,TR09,114,1,new,8,BBRKC
2009,TR09,114,1,old,4,BBRKC
2009,TR09,115,1,new,5,BBRKC
2009,TR09,115,1,old,13,BBRKC
2009,TR09,116,1,new,3,BBRKC
2009,TR09,116,1,old,9,BBRKC
2009,TR09,117,1,new,1,BBRKC
2009,TR09,117,1,old,6,BBRKC
2009,TR09,118,1,new,2,BBRKC
2009,TR09,118,1,old,7,BBRKC
2009,TR09,119,1,new,3,BBRKC
2009,TR09,119,1,old,2,BBRKC
2009,TR09,120,1,old,7,BBRKC
2009,TR09,121,1,old,2,BBRKC
2009,TR09,122,1,new,1,BBRKC
2009,TR09,122,1,old,2,BBRKC
2009,TR09,123,1,new,3,BBRKC
2009,TR09,123,1,old,3,BBRKC
2009,TR09,124,1,new,2,BBRKC
2009,TR09,124,1,old,1,BBRKC
2009,TR09,125,1,new,1,BBRKC
2009,TR09,125,1,old,3,BBRKC
2009,TR09,127,1,new,1,BBRKC
2009,TR09,128,1,new,3,BBRKC
2009,TR09,129,1,new,1,BBRKC
2009,TR09,143,1,new,2,BBRKC
2009,TR09,146,1,new,1,BBRKC
2009,TR09,168,1,new,1,BBRKC
2009,TT09,74,1,old,1,EBT
2009,TT09,75,1,old,1,EBT
2009,TT09,78,1,old,2,EBT
2009,TT09,80,1,old,1,EBT
2009,TT09,82,1,new,1,EBT
2009,TT09,82,1,old,1,EBT
2009,TT09,83,1,old,2,EBT
2009,TT09,84,1,old,2,EBT
2009,TT09,85,1,old,2,EBT
2009,TT09,86,1,new,1,EBT
2009,TT09,86,1,old,5,EBT
2009,TT09,87,1,old,1,EBT
2009,TT09,88,1,old,3,EBT
2009,TT09,89,1,old,1,EBT
2009,TT09,90,1,new,1,EBT
2009,TT09,90,1,old,3,EBT
2009,TT09,91,1,old,1,EBT
2009,TT09,92,1,new,2,EBT
2009,TT09,92,1,old,2,EBT
2009,TT09,93,1,new,4,EBT
2009,TT09,93,1,old,2,EBT
2009,TT09,94,1,new,3,EBT
2009,TT09,94,1,old,1,EBT
2009,TT09,95,1,old,1,EBT
2009,TT09,96,1,new,1,EBT
2009,TT09,96,1,old,2,EBT
2009,TT09,97,1,new,2,EBT
2009,TT09,97,1,old,1,EBT
2009,TT09,99,1,new,3,EBT
2009,TT09,99,1,old,1,EBT
2009,TT09,100,1,new,2,EBT
2009,TT09,100,1,old,2,EBT
2009,TT09,101,1,new,4,EBT
2009,TT09,101,1,old,5,EBT
2009,TT09,102,1,new,2,EBT
2009,TT09,102,1,old,4,EBT
2009,TT09,103,1,new,4,EBT
2009,TT09,103,1,old,4,EBT
2009,TT09,104,1,new,2,EBT
2009,TT09,104,1,old,1,EBT
2009,TT09,105,1,new,7,EBT
2009,TT09,105,1,old,4,EBT
2009,TT09,106,1,new,2,EBT
2009,TT09,106,1,old,5,EBT
2009,TT09,107,1,new,5,EBT
2009,TT09,107,1,old,5,EBT
2009,TT09,108,1,new,2,EBT
2009,TT09,108,1,old,6,EBT
2009,TT09,109,1,new,7,EBT
2009,TT09,109,1,old,9,EBT
2009,TT09,110,1,new,6,EBT
2009,TT09,110,1,old,4,EBT
2009,TT09,111,1,new,1,EBT
2009,TT09,111,1,old,2,EBT
2009,TT09,112,1,new,5,EBT
2009,TT09,112,1,old,2,EBT
2009,TT09,113,1,new,4,EBT
2009,TT09,113,1,old,5,EBT
2009,TT09,114,1,new,1,EBT
2009,TT09,114,1,old,1,EBT
2009,TT09,115,1,new,2,EBT
2009,TT09,115,1,old,1,EBT
2009,TT09,116,1,new,1,EBT
2009,TT09,117,1,new,1,EBT
2009,TT09,118,1,new,1,EBT
2009,TT09,118,1,old,1,EBT
2009,TT09,119,1,new,3,EBT
2009,TT09,119,1,old,1,EBT
2009,TT09,121,1,new,1,EBT
2009,TT09,122,1,new,1,EBT
2009,TT09,123,1,new,2,EBT
2009,TT09,123,1,old,2,EBT
2009,TT09,124,1,new,1,EBT
2009,TT09,124,1,old,1,EBT
2009,TT09,125,1,new,3,EBT
2009,TT09,126,1,new,5,EBT
2009,TT09,127,1,new,3,EBT
2009,TT09,128,1,new,1,EBT
2009,TT09,129,1,new,2,EBT
2009,TT09,131,1,new,1,EBT
2009,TT09,132,1,new,3,EBT
2009,TT09,133,1,new,1,EBT
2009,TT09,134,1,new,1,EBT
2009,TT09,135,1,old,1,EBT
2010,QB10,82,1,old,1,PIGKC
2010,QB10,91,1,old,1,PIGKC
2010,QB10,94,1,old,1,PIGKC
2010,QB10,95,1,old,2,PIGKC
2010,QB10,96,1,new,1,PIGKC
2010,QB10,100,1,old,2,PIGKC
2010,QB10,102,1,new,2,PIGKC
2010,QB10,103,1,new,2,PIGKC
2010,QB10,103,1,old,1,PIGKC
2010,QB10,104,1,old,1,PIGKC
2010,QB10,105,1,new,4,PIGKC
2010,QB10,106,1,new,5,PIGKC
2010,QB10,106,1,old,2,PIGKC
2010,QB10,107,1,new,4,PIGKC
2010,QB10,107,1,old,2,PIGKC
2010,QB10,108,1,new,4,PIGKC
2010,QB10,109,1,new,6,PIGKC
2010,QB10,110,1,new,2,PIGKC
2010,QB10,110,1,old,1,PIGKC
2010,QB10,111,1,new,4,PIGKC
2010,QB10,112,1,new,1,PIGKC
2010,QB10,112,1,old,1,PIGKC
2010,QB10,113,1,new,4,PIGKC
2010,QB10,114,1,new,6,PIGKC
2010,QB10,114,1,old,1,PIGKC
2010,QB10,115,1,new,5,PIGKC
2010,QB10,116,1,new,11,PIGKC
2010,QB10,116,1,old,2,PIGKC
2010,QB10,117,1,new,5,PIGKC
2010,QB10,117,1,old,2,PIGKC
2010,QB10,118,1,new,4,PIGKC
2010,QB10,119,1,new,5,PIGKC
2010,QB10,119,1,old,1,PIGKC
2010,QB10,120,1,new,6,PIGKC
2010,QB10,121,1,new,5,PIGKC
2010,QB10,122,1,new,5,PIGKC
2010,QB10,122,1,old,1,PIGKC
2010,QB10,123,1,new,2,PIGKC
2010,QB10,124,1,new,3,PIGKC
2010,QB10,125,1,new,5,PIGKC
2010,QB10,126,1,new,4,PIGKC
2010,QB10,126,1,old,1,PIGKC
2010,QB10,127,1,new,2,PIGKC
2010,QB10,128,1,new,4,PIGKC
2010,QB10,129,1,new,4,PIGKC
2010,QB10,130,1,new,1,PIGKC
2010,QB10,131,1,new,3,PIGKC
2010,QB10,135,1,new,1,PIGKC
2010,QP10,34,1,new,1,SMBKC_PIBKC
2010,QP10,41,1,new,2,SMBKC_PIBKC
2010,QP10,42,1,new,2,SMBKC_PIBKC
2010,QP10,43,2,new,3,SMBKC_PIBKC
2010,QP10,44,1,new,3,SMBKC_PIBKC
2010,QP10,44,2,new,1,SMBKC_PIBKC
2010,QP10,45,1,new,1,SMBKC_PIBKC
2010,QP10,45,2,new,2,SMBKC_PIBKC
2010,QP10,46,1,new,1,SMBKC_PIBKC
2010,QP10,46,2,new,7,SMBKC_PIBKC
2010,QP10,47,1,new,4,SMBKC_PIBKC
2010,QP10,47,2,new,6,SMBKC_PIBKC
2010,QP10,48,1,new,2,SMBKC_PIBKC
2010,QP10,48,2,new,4,SMBKC_PIBKC
2010,QP10,49,1,new,9,SMBKC_PIBKC
2010,QP10,49,2,new,5,SMBKC_PIBKC
2010,QP10,50,1,new,10,SMBKC_PIBKC
2010,QP10,50,2,new,3,SMBKC_PIBKC
2010,QP10,51,1,new,6,SMBKC_PIBKC
2010,QP10,51,2,new,6,SMBKC_PIBKC
2010,QP10,52,1,new,2,SMBKC_PIBKC
2010,QP10,52,2,new,5,SMBKC_PIBKC
2010,QP10,53,1,new,4,SMBKC_PIBKC
2010,QP10,53,2,new,6,SMBKC_PIBKC
2010,QP10,54,1,new,11,SMBKC_PIBKC
2010,QP10,54,2,new,6,SMBKC_PIBKC
2010,QP10,54,2,old,2,SMBKC_PIBKC
2010,QP10,55,1,new,12,SMBKC_PIBKC
2010,QP10,55,2,new,8,SMBKC_PIBKC
2010,QP10,56,1,new,12,SMBKC_PIBKC
2010,QP10,56,2,new,7,SMBKC_PIBKC
2010,QP10,57,1,new,8,SMBKC_PIBKC
2010,QP10,57,2,new,4,SMBKC_PIBKC
2010,QP10,58,1,new,10,SMBKC_PIBKC
2010,QP10,58,2,new,4,SMBKC_PIBKC
2010,QP10,59,1,new,19,SMBKC_PIBKC
2010,QP10,59,2,new,6,SMBKC_PIBKC
2010,QP10,59,2,old,1,SMBKC_PIBKC
2010,QP10,60,1,new,9,SMBKC_PIBKC
2010,QP10,60,2,new,4,SMBKC_PIBKC
2010,QP10,61,1,new,15,SMBKC_PIBKC
2010,QP10,61,2,new,2,SMBKC_PIBKC
2010,QP10,62,1,new,24,SMBKC_PIBKC
2010,QP10,62,1,old,1,SMBKC_PIBKC
2010,QP10,62,2,new,1,SMBKC_PIBKC
2010,QP10,63,1,new,23,SMBKC_PIBKC
2010,QP10,63,2,new,1,SMBKC_PIBKC
2010,QP10,63,2,old,1,SMBKC_PIBKC
2010,QP10,64,1,new,12,SMBKC_PIBKC
2010,QP10,64,2,new,1,SMBKC_PIBKC
2010,QP10,65,1,new,15,SMBKC_PIBKC
2010,QP10,65,2,new,3,SMBKC_PIBKC
2010,QP10,66,1,new,18,SMBKC_PIBKC
2010,QP10,66,2,new,1,SMBKC_PIBKC
2010,QP10,67,1,new,8,SMBKC_PIBKC
2010,QP10,67,2,new,2,SMBKC_PIBKC
2010,QP10,68,1,new,19,SMBKC_PIBKC
2010,QP10,68,2,new,1,SMBKC_PIBKC
2010,QP10,69,1,new,3,SMBKC_PIBKC
2010,QP10,70,1,new,6,SMBKC_PIBKC
2010,QP10,71,1,new,8,SMBKC_PIBKC
2010,QP10,71,1,old,1,SMBKC_PIBKC
2010,QP10,72,1,new,5,SMBKC_PIBKC
2010,QP10,72,1,old,1,SMBKC_PIBKC
2010,QP10,73,1,new,11,SMBKC_PIBKC
2010,QP10,73,1,old,3,SMBKC_PIBKC
2010,QP10,74,1,new,14,SMBKC_PIBKC
2010,QP10,74,1,old,2,SMBKC_PIBKC
2010,QP10,74,2,new,1,SMBKC_PIBKC
2010,QP10,75,1,new,11,SMBKC_PIBKC
2010,QP10,75,1,old,1,SMBKC_PIBKC
2010,QP10,76,1,new,13,SMBKC_PIBKC
2010,QP10,76,1,old,1,SMBKC_PIBKC
2010,QP10,77,1,new,12,SMBKC_PIBKC
2010,QP10,77,1,old,3,SMBKC_PIBKC
2010,QP10,78,1,new,9,SMBKC_PIBKC
2010,QP10,78,1,old,1,SMBKC_PIBKC
2010,QP10,79,1,new,8,SMBKC_PIBKC
2010,QP10,79,1,old,3,SMBKC_PIBKC
2010,QP10,80,1,new,16,SMBKC_PIBKC
2010,QP10,80,1,old,5,SMBKC_PIBKC
2010,QP10,81,1,new,8,SMBKC_PIBKC
2010,QP10,81,1,old,3,SMBKC_PIBKC
2010,QP10,82,1,new,10,SMBKC_PIBKC
2010,QP10,82,1,old,2,SMBKC_PIBKC
2010,QP10,83,1,new,18,SMBKC_PIBKC
2010,QP10,83,1,old,1,SMBKC_PIBKC
2010,QP10,84,1,new,9,SMBKC_PIBKC
2010,QP10,84,1,old,9,SMBKC_PIBKC
2010,QP10,85,1,new,15,SMBKC_PIBKC
2010,QP10,85,1,old,6,SMBKC_PIBKC
2010,QP10,86,1,new,15,SMBKC_PIBKC
2010,QP10,86,1,old,5,SMBKC_PIBKC
2010,QP10,87,1,new,7,SMBKC_PIBKC
2010,QP10,87,1,old,7,SMBKC_PIBKC
2010,QP10,88,1,new,11,SMBKC_PIBKC
2010,QP10,88,1,old,5,SMBKC_PIBKC
2010,QP10,89,1,new,12,SMBKC_PIBKC
2010,QP10,89,1,old,6,SMBKC_PIBKC
2010,QP10,90,1,new,7,SMBKC_PIBKC
2010,QP10,90,1,old,5,SMBKC_PIBKC
2010,QP10,91,1,new,13,SMBKC_PIBKC
2010,QP10,91,1,old,11,SMBKC_PIBKC
2010,QP10,92,1,new,13,SMBKC_PIBKC
2010,QP10,92,1,old,6,SMBKC_PIBKC
2010,QP10,93,1,new,2,SMBKC_PIBKC
2010,QP10,93,1,old,9,SMBKC_PIBKC
2010,QP10,94,1,new,12,SMBKC_PIBKC
2010,QP10,94,1,old,10,SMBKC_PIBKC
2010,QP10,95,1,new,9,SMBKC_PIBKC
2010,QP10,95,1,old,7,SMBKC_PIBKC
2010,QP10,96,1,new,17,SMBKC_PIBKC
2010,QP10,96,1,old,10,SMBKC_PIBKC
2010,QP10,97,1,new,6,SMBKC_PIBKC
2010,QP10,97,1,old,8,SMBKC_PIBKC
2010,QP10,98,1,new,17,SMBKC_PIBKC
2010,QP10,98,1,old,15,SMBKC_PIBKC
2010,QP10,99,1,new,7,SMBKC_PIBKC
2010,QP10,99,1,old,13,SMBKC_PIBKC
2010,QP10,100,1,new,17,SMBKC_PIBKC
2010,QP10,100,1,old,4,SMBKC_PIBKC
2010,QP10,101,1,new,12,SMBKC_PIBKC
2010,QP10,101,1,old,12,SMBKC_PIBKC
2010,QP10,102,1,new,12,SMBKC_PIBKC
2010,QP10,102,1,old,17,SMBKC_PIBKC
2010,QP10,103,1,new,9,SMBKC_PIBKC
2010,QP10,103,1,old,18,SMBKC_PIBKC
2010,QP10,104,1,new,8,SMBKC_PIBKC
2010,QP10,104,1,old,9,SMBKC_PIBKC
2010,QP10,104,2,new,1,SMBKC_PIBKC
2010,QP10,105,1,new,4,SMBKC_PIBKC
2010,QP10,105,1,old,5,SMBKC_PIBKC
2010,QP10,106,1,new,10,SMBKC_PIBKC
2010,QP10,106,1,old,9,SMBKC_PIBKC
2010,QP10,107,1,new,9,SMBKC_PIBKC
2010,QP10,107,1,old,5,SMBKC_PIBKC
2010,QP10,108,1,new,10,SMBKC_PIBKC
2010,QP10,108,1,old,3,SMBKC_PIBKC
2010,QP10,109,1,new,6,SMBKC_PIBKC
2010,QP10,109,1,old,7,SMBKC_PIBKC
2010,QP10,110,1,new,14,SMBKC_PIBKC
2010,QP10,110,1,old,7,SMBKC_PIBKC
2010,QP10,111,1,new,10,SMBKC_PIBKC
2010,QP10,111,1,old,4,SMBKC_PIBKC
2010,QP10,112,1,new,13,SMBKC_PIBKC
2010,QP10,112,1,old,4,SMBKC_PIBKC
2010,QP10,113,1,new,13,SMBKC_PIBKC
2010,QP10,113,1,old,2,SMBKC_PIBKC
2010,QP10,114,1,new,8,SMBKC_PIBKC
2010,QP10,114,1,old,4,SMBKC_PIBKC
2010,QP10,115,1,new,8,SMBKC_PIBKC
2010,QP10,115,1,old,4,SMBKC_PIBKC
2010,QP10,116,1,new,17,SMBKC_PIBKC
2010,QP10,116,1,old,4,SMBKC_PIBKC
2010,QP10,117,1,new,12,SMBKC_PIBKC
2010,QP10,117,1,old,3,SMBKC_PIBKC
2010,QP10,118,1,new,13,SMBKC_PIBKC
2010,QP10,119,1,new,17,SMBKC_PIBKC
2010,QP10,119,1,old,1,SMBKC_PIBKC
2010,QP10,120,1,new,17,SMBKC_PIBKC
2010,QP10,120,1,old,2,SMBKC_PIBKC
2010,QP10,121,1,new,17,SMBKC_PIBKC
2010,QP10,122,1,new,20,SMBKC_PIBKC
2010,QP10,122,1,old,1,SMBKC_PIBKC
2010,QP10,123,1,new,12,SMBKC_PIBKC
2010,QP10,123,1,old,2,SMBKC_PIBKC
2010,QP10,124,1,new,7,SMBKC_PIBKC
2010,QP10,124,1,old,1,SMBKC_PIBKC
2010,QP10,125,1,new,15,SMBKC_PIBKC
2010,QP10,125,1,old,2,SMBKC_PIBKC
2010,QP10,126,1,new,7,SMBKC_PIBKC
2010,QP10,126,1,old,1,SMBKC_PIBKC
2010,QP10,127,1,new,8,SMBKC_PIBKC
2010,QP10,128,1,new,13,SMBKC_PIBKC
2010,QP10,128,1,old,3,SMBKC_PIBKC
2010,QP10,129,1,new,9,SMBKC_PIBKC
2010,QP10,129,1,old,1,SMBKC_PIBKC
2010,QP10,130,1,new,7,SMBKC_PIBKC
2010,QP10,131,1,new,9,SMBKC_PIBKC
2010,QP10,131,1,old,1,SMBKC_PIBKC
2010,QP10,132,1,new,11,SMBKC_PIBKC
2010,QP10,132,1,old,1,SMBKC_PIBKC
2010,QP10,133,1,new,2,SMBKC_PIBKC
2010,QP10,134,1,new,1,SMBKC_PIBKC
2010,QP10,135,1,new,3,SMBKC_PIBKC
2010,QP10,136,1,new,1,SMBKC_PIBKC
2010,QP10,137,1,new,1,SMBKC_PIBKC
2010,QP10,139,1,new,1,SMBKC_PIBKC
2010,QP10,140,1,new,1,SMBKC_PIBKC
2010,QP10,141,1,new,1,SMBKC_PIBKC
2010,QP10,142,1,new,1,SMBKC_PIBKC
2010,TR10,70,1,old,1,BBRKC
2010,TR10,77,1,old,1,BBRKC
2010,TR10,78,1,new,1,BBRKC
2010,TR10,80,1,old,1,BBRKC
2010,TR10,81,1,new,1,BBRKC
2010,TR10,84,1,old,2,BBRKC
2010,TR10,85,1,new,1,BBRKC
2010,TR10,85,1,old,1,BBRKC
2010,TR10,87,1,old,1,BBRKC
2010,TR10,89,1,old,1,BBRKC
2010,TR10,92,1,old,1,BBRKC
2010,TR10,93,1,old,1,BBRKC
2010,TR10,94,1,old,3,BBRKC
2010,TR10,95,1,old,1,BBRKC
2010,TR10,96,1,old,4,BBRKC
2010,TR10,98,1,new,1,BBRKC
2010,TR10,99,1,old,1,BBRKC
2010,TR10,100,1,new,1,BBRKC
2010,TR10,100,1,old,5,BBRKC
2010,TR10,101,1,old,1,BBRKC
2010,TR10,102,1,new,1,BBRKC
2010,TR10,102,1,old,3,BBRKC
2010,TR10,103,1,old,9,BBRKC
2010,TR10,104,1,new,3,BBRKC
2010,TR10,104,1,old,4,BBRKC
2010,TR10,105,1,old,4,BBRKC
2010,TR10,106,1,new,2,BBRKC
2010,TR10,106,1,old,4,BBRKC
2010,TR10,107,1,new,2,BBRKC
2010,TR10,107,1,old,1,BBRKC
2010,TR10,108,1,new,2,BBRKC
2010,TR10,108,1,old,2,BBRKC
2010,TR10,109,1,old,3,BBRKC
2010,TR10,110,1,new,3,BBRKC
2010,TR10,110,1,old,8,BBRKC
2010,TR10,111,1,new,2,BBRKC
2010,TR10,111,1,old,1,BBRKC
2010,TR10,112,1,new,1,BBRKC
2010,TR10,112,1,old,2,BBRKC
2010,TR10,113,1,new,3,BBRKC
2010,TR10,114,1,old,2,BBRKC
2010,TR10,115,1,new,1,BBRKC
2010,TR10,116,1,old,2,BBRKC
2010,TR10,118,1,old,2,BBRKC
2010,TR10,119,1,old,1,BBRKC
2010,TR10,120,1,new,3,BBRKC
2010,TR10,120,1,old,2,BBRKC
2010,TR10,121,1,new,1,BBRKC
2010,TR10,121,1,old,1,BBRKC
2010,TR10,122,1,new,1,BBRKC
2010,TR10,122,1,old,1,BBRKC
2010,TR10,123,1,new,2,BBRKC
2010,TR10,123,1,old,1,BBRKC
2010,TR10,125,1,new,1,BBRKC
2010,TR10,126,1,old,1,BBRKC
2010,TR10,127,1,new,1,BBRKC
2010,TR10,129,1,new,1,BBRKC
2010,TR10,130,1,new,1,BBRKC
2010,TR10,130,1,old,1,BBRKC
2010,TR10,133,1,new,1,BBRKC
2010,TR10,134,1,old,1,BBRKC
2010,TR10,135,1,new,1,BBRKC
2010,TR10,136,1,new,2,BBRKC
2010,TR10,137,1,new,1,BBRKC
2011,QP11,29,2,new,1,SMBKC_PIBKC
2011,QP11,32,1,new,1,SMBKC_PIBKC
2011,QP11,34,2,new,1,SMBKC_PIBKC
2011,QP11,40,2,new,2,SMBKC_PIBKC
2011,QP11,46,1,new,1,SMBKC_PIBKC
2011,QP11,46,2,new,2,SMBKC_PIBKC
2011,QP11,48,1,new,2,SMBKC_PIBKC
2011,QP11,48,2,new,1,SMBKC_PIBKC
2011,QP11,49,1,new,1,SMBKC_PIBKC
2011,QP11,49,2,new,2,SMBKC_PIBKC
2011,QP11,50,1,new,2,SMBKC_PIBKC
2011,QP11,50,2,new,2,SMBKC_PIBKC
2011,QP11,51,1,new,4,SMBKC_PIBKC
