"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
59,-14005.0344487364,0.0014321912603538,20260880,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/059",234,NA,NA,75.25547428,74.9277871,0.32768718,19.98021066,19.98021066,FALSE,114.80356013,378956.06774475,2025,20260880,NA,NA,TRUE,"",TRUE,FALSE,"F"
60,-14005.3015538187,0.00215181790522084,20260881,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/060",234,NA,NA,78.18895433,77.85301638,0.33593795,20.0367614,20.0367614,FALSE,117.11497641,369696.58705576,2025,20260881,NA,NA,TRUE,"",TRUE,FALSE,"D"
61,-14010.6635839268,0.000730338747878106,20260882,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/061",234,NA,NA,76.99558554,76.6636956,0.33188994,20.54474625,20.54474625,FALSE,115.90185791,363549.80791798,2025,20260882,NA,NA,TRUE,"",TRUE,TRUE,"A"
62,-14005.2176439868,0.00209410665385822,20260883,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/062",234,NA,NA,78.05125615,77.71575594,0.33550021,20.12221582,20.12221582,FALSE,117.01225231,369347.16513601,2025,20260883,NA,NA,TRUE,"",TRUE,FALSE,"E"
63,-14010.3631618239,0.0158611709912251,20260884,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/063",234,NA,NA,73.99840836,73.67497334,0.32343502,20.50083682,20.50083682,FALSE,113.52167554,372497.14021692,2025,20260884,NA,NA,TRUE,"",FALSE,FALSE,NA
64,-14005.0344487363,0.0049711691880126,20260885,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/064",234,NA,NA,75.2554743,74.92778711,0.32768719,19.98020881,19.98020881,FALSE,114.80355835,378956.07708263,2025,20260885,NA,NA,TRUE,"",TRUE,FALSE,"F"
65,-14005.0344487371,0.00218188395302412,20260886,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/065",234,NA,NA,75.25546946,74.92778231,0.32768715,19.98020925,19.98020925,FALSE,114.80355847,378956.02032513,2025,20260886,NA,NA,TRUE,"",TRUE,FALSE,"F"
66,-14007.6174481707,0.000341810923832119,20260887,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/066",234,NA,NA,77.67078028,77.33650632,0.33427396,20.32699238,20.32699238,FALSE,116.60595846,368321.86799499,2025,20260887,NA,NA,TRUE,"",TRUE,TRUE,"C"
67,-14010.6635839269,0.0030806574150916,20260888,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/067",234,NA,NA,76.99559226,76.66370229,0.33188997,20.54474603,20.54474603,FALSE,115.90186274,363549.79940059,2025,20260888,NA,NA,TRUE,"",TRUE,FALSE,"A"
68,-14005.0344487362,0.0162337107437383,20260889,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/068",234,NA,NA,75.25547579,74.9277886,0.32768719,19.98021168,19.98021168,FALSE,114.80356386,378956.10682201,2025,20260889,NA,NA,TRUE,"",FALSE,FALSE,NA
69,-14005.0344487387,0.00881125988594817,20260890,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/069",234,NA,NA,75.25547632,74.92778913,0.32768719,19.98021157,19.98021157,FALSE,114.80356071,378956.04697812,2025,20260890,NA,NA,TRUE,"",TRUE,FALSE,"F"
70,-14005.0344487357,0.0100206332432919,20260891,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/070",234,NA,NA,75.25546939,74.92778222,0.32768717,19.98021089,19.98021089,FALSE,114.80355428,378956.04634108,2025,20260891,NA,NA,TRUE,"",FALSE,FALSE,NA
71,-13882.0069027082,0.00216322395180487,20260892,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/071",234,NA,NA,95.52551516,95.17029385,0.35522131,14.86415845,14.86415845,FALSE,135.02705957,474453.85398058,2025,20260892,NA,NA,TRUE,"",TRUE,FALSE,"minor"
72,-14005.034448736,0.0107544050081716,20260893,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/072",234,NA,NA,75.25548594,74.92779876,0.32768718,19.98020556,19.98020556,FALSE,114.8035773,378956.14729575,2025,20260893,NA,NA,TRUE,"",FALSE,FALSE,NA
73,-14010.6635839274,0.00548975667956069,20260894,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/073",234,NA,NA,76.99560003,76.66371003,0.33189,20.54474335,20.54474335,FALSE,115.90186903,363549.7904946,2025,20260894,NA,NA,TRUE,"",TRUE,FALSE,"A"
74,-14010.3631618213,0.00561596755011899,20260895,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/074",234,NA,NA,73.99839657,73.67496162,0.32343495,20.50083702,20.50083702,FALSE,113.52166992,372497.16924592,2025,20260895,NA,NA,TRUE,"",TRUE,FALSE,"B"
75,-14005.0344487359,0.00105659333293734,20260896,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/075",234,NA,NA,75.25547506,74.92778787,0.32768719,19.98020858,19.98020858,FALSE,114.80355834,378956.06800995,2025,20260896,NA,NA,TRUE,"",TRUE,FALSE,"F"
76,-14010.3631618203,0.00220456646778272,20260897,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/076",234,NA,NA,73.9983995,73.67496454,0.32343496,20.50083439,20.50083439,FALSE,113.5216737,372497.15411971,2025,20260897,NA,NA,TRUE,"",TRUE,FALSE,"B"
77,-14010.6635839288,0.00165850336467811,20260898,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/077",234,NA,NA,76.99558435,76.66369441,0.33188994,20.54474763,20.54474763,FALSE,115.90185471,363549.80215316,2025,20260898,NA,NA,TRUE,"",TRUE,FALSE,"A"
78,-14005.2176439888,0.000620693717651369,20260899,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/078",234,NA,NA,78.05125852,77.7157583,0.33550022,20.12221367,20.12221367,FALSE,117.01225396,369347.22628995,2025,20260899,NA,NA,TRUE,"",TRUE,TRUE,"E"
79,-14010.3631618209,0.000967423949979778,20260900,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only/jitter/079",234,NA,NA,73.99840045,73.67496549,0.32343496,20.50083644,20.50083644,FALSE,113.52167476,372497.15523141,2025,20260900,NA,NA,TRUE,"",TRUE,TRUE,"B"
