"mode","peel","Year","ssb","recruit_male"
"drop_survey",4,1982,202.45996899,859041.32990722
"drop_survey",4,1983,250.82686591,1199777.81719514
"drop_survey",4,1984,285.29463448,2527377.80156291
"drop_survey",4,1985,296.04067808,1641037.6195605
"drop_survey",4,1986,306.82217024,282944.35759192
"drop_survey",4,1987,330.73815487,653151.31002618
"drop_survey",4,1988,376.38530604,352755.34320195
"drop_survey",4,1989,425.31720376,317334.95771317
"drop_survey",4,1990,373.80013969,2414056.56063465
"drop_survey",4,1991,334.2061812,1731238.65214282
"drop_survey",4,1992,259.57384211,206888.06619416
"drop_survey",4,1993,231.86253711,170783.95681981
"drop_survey",4,1994,292.39980405,141543.57965279
"drop_survey",4,1995,266.2326777,141042.80415304
"drop_survey",4,1996,280.98581538,194175.92678849
"drop_survey",4,1997,265.10869652,218767.67860535
"drop_survey",4,1998,184.15027761,302469.56632015
"drop_survey",4,1999,160.27286402,144905.78941241
"drop_survey",4,2000,133.1333335,92734.21538681
"drop_survey",4,2001,110.10382936,769425.62495665
"drop_survey",4,2002,93.81528081,648083.20473749
"drop_survey",4,2003,90.75581364,546516.01098847
"drop_survey",4,2004,86.66123206,902901.26671318
"drop_survey",4,2005,100.80129086,204267.37294935
"drop_survey",4,2006,124.00788337,153596.06339867
"drop_survey",4,2007,138.77817561,580379.76309023
"drop_survey",4,2008,155.9337051,635662.49173234
"drop_survey",4,2009,175.62930737,155355.75593919
"drop_survey",4,2010,166.37278644,158583.60116791
"drop_survey",4,2011,154.94760456,161911.99707784
"drop_survey",4,2012,135.07824471,423684.13605537
"drop_survey",4,2013,123.97548716,597252.73138082
"drop_survey",4,2014,103.00922293,2506883.59570676
"drop_survey",4,2015,90.57542701,2108287.82859337
"drop_survey",4,2016,85.24382295,1311707.31359306
"drop_survey",4,2017,116.2526826,242661.71292948
"drop_survey",4,2018,99.49531938,200530.79711949
"drop_survey",4,2019,68.4101043,277913.0201691
"drop_survey",4,2020,56.9336006,456417.72641683
"drop_survey",4,2021,70.01974457,434843.19336821
"drop_survey",5,1982,214.38796829,784617.10418923
"drop_survey",5,1983,222.29453219,1198523.78087996
"drop_survey",5,1984,234.31152266,2400313.95505809
"drop_survey",5,1985,242.16867365,1884074.98029143
"drop_survey",5,1986,260.1993467,291699.64341256
"drop_survey",5,1987,290.68549126,620172.0464818
"drop_survey",5,1988,338.9917556,347046.75131592
"drop_survey",5,1989,392.12898034,353198.21720073
"drop_survey",5,1990,350.13572921,2101029.9058359
"drop_survey",5,1991,321.3853695,1894279.03970594
"drop_survey",5,1992,253.05646768,132714.17846756
"drop_survey",5,1993,227.25969394,101105.64368363
"drop_survey",5,1994,281.86628807,166147.97340253
"drop_survey",5,1995,255.77285526,198811.08139765
"drop_survey",5,1996,264.98036215,137880.22389986
"drop_survey",5,1997,249.20404323,149560.69549558
"drop_survey",5,1998,175.17947527,252372.59547926
"drop_survey",5,1999,147.84858373,143683.3417034
"drop_survey",5,2000,122.9960364,76912.26320545
"drop_survey",5,2001,102.48472909,734611.38007723
"drop_survey",5,2002,84.71084939,481929.11313445
"drop_survey",5,2003,77.2682647,322272.54493871
"drop_survey",5,2004,70.70063913,994166.96130312
"drop_survey",5,2005,82.40049543,290102.96933511
"drop_survey",5,2006,101.30132124,183135.8484176
"drop_survey",5,2007,112.06606949,598917.14098147
"drop_survey",5,2008,123.32345187,629118.03720467
"drop_survey",5,2009,140.31179746,153632.23976849
"drop_survey",5,2010,139.35727475,147973.32602115
"drop_survey",5,2011,140.19685818,133459.9933582
"drop_survey",5,2012,129.26220703,364170.55164261
"drop_survey",5,2013,121.28038869,629218.96531638
"drop_survey",5,2014,101.36336707,2377382.87188014
"drop_survey",5,2015,87.75556208,3219496.95496455
"drop_survey",5,2016,81.21727124,420910.45672471
"drop_survey",5,2017,110.93660024,302113.60088702
"drop_survey",5,2018,117.79117525,294746.80423361
"drop_survey",5,2019,75.28035794,387729.65622578
"drop_survey",5,2020,65.44288835,405286.40916046
"drop_survey",6,1982,213.3688237,782568.26559007
"drop_survey",6,1983,220.7934696,1200905.26669591
"drop_survey",6,1984,233.0530962,2407514.492061
"drop_survey",6,1985,241.33833749,1875258.55843213
"drop_survey",6,1986,259.77780663,291589.59382962
"drop_survey",6,1987,290.67556883,617624.52751165
"drop_survey",6,1988,339.4029444,346427.32572977
"drop_survey",6,1989,392.86527002,353748.01751738
"drop_survey",6,1990,351.09202857,2118038.71695329
"drop_survey",6,1991,322.27860223,1878901.68171832
"drop_survey",6,1992,253.82242221,131384.02964481
"drop_survey",6,1993,227.87316047,100509.53390611
"drop_survey",6,1994,282.68916143,167118.33924488
"drop_survey",6,1995,256.6114523,199577.8072249
"drop_survey",6,1996,265.77839437,137033.89062322
"drop_survey",6,1997,249.87259623,148921.32647099
"drop_survey",6,1998,175.67511036,253562.06991644
"drop_survey",6,1999,148.21115442,144275.29633749
"drop_survey",6,2000,123.32898659,76967.57819494
"drop_survey",6,2001,102.81670161,736776.52762165
"drop_survey",6,2002,84.98124356,478693.78946918
"drop_survey",6,2003,77.51241804,321075.15764666
"drop_survey",6,2004,70.96083029,997721.63133668
"drop_survey",6,2005,82.74654906,291448.67364855
"drop_survey",6,2006,101.68403017,183441.9232946
"drop_survey",6,2007,112.46411359,599212.6440586
"drop_survey",6,2008,123.69708922,626352.98141988
"drop_survey",6,2009,140.70370874,153232.058806
"drop_survey",6,2010,139.8598265,148134.14073327
"drop_survey",6,2011,140.85657177,134459.0279338
"drop_survey",6,2012,129.90801524,356420.03667191
"drop_survey",6,2013,121.75881952,608782.24203752
"drop_survey",6,2014,101.67101726,2376065.05111185
"drop_survey",6,2015,87.92709065,3063995.32158739
"drop_survey",6,2016,81.16429788,418387.51074147
"drop_survey",6,2017,110.03323469,294569.50707136
"drop_survey",6,2018,119.73376336,290419.49509642
"drop_survey",6,2019,74.72760928,386694.92128545
"drop_survey",7,1982,213.30853521,778481.29546507
"drop_survey",7,1983,218.12409451,1210203.3642636
"drop_survey",7,1984,228.82096272,2424514.13096197
"drop_survey",7,1985,237.24347169,1879758.67657184
"drop_survey",7,1986,256.66897915,295082.63287751
"drop_survey",7,1987,288.43497684,613784.4036737
"drop_survey",7,1988,337.58226794,343763.8340055
"drop_survey",7,1989,391.78786195,359591.81511248
"drop_survey",7,1990,351.28778992,2111798.05451637
"drop_survey",7,1991,322.43820946,1871593.49071484
"drop_survey",7,1992,254.07566963,127722.85972436
"drop_survey",7,1993,227.94037005,97192.14919908
"drop_survey",7,1994,282.34893257,169493.42906714
"drop_survey",7,1995,256.23897473,203561.28842789
"drop_survey",7,1996,264.89415864,135778.31795165
"drop_survey",7,1997,248.58474518,144349.7227739
"drop_survey",7,1998,174.7579813,249283.85453401
"drop_survey",7,1999,147.05881484,147174.78286395
"drop_survey",7,2000,122.51820487,76229.79760018
"drop_survey",7,2001,102.33706268,738914.06235382
"drop_survey",7,2002,84.46723499,468370.50201462
"drop_survey",7,2003,76.75327525,305888.99211915
"drop_survey",7,2004,70.04753422,987628.92150696
"drop_survey",7,2005,81.82322519,309674.18114266
"drop_survey",7,2006,100.66768029,186305.44256144
"drop_survey",7,2007,111.14151493,599277.74228139
"drop_survey",7,2008,121.78142819,622903.86128349
"drop_survey",7,2009,138.15197411,151743.00577787
"drop_survey",7,2010,137.64833715,149852.18245616
"drop_survey",7,2011,139.6311123,135760.59683919
"drop_survey",7,2012,129.46974549,314194.42734003
"drop_survey",7,2013,121.37383934,547149.41231858
"drop_survey",7,2014,101.28199269,2113716.83576789
"drop_survey",7,2015,87.17697206,2606720.19190697
"drop_survey",7,2016,79.45017581,533961.55165165
"drop_survey",7,2017,103.17126125,349314.68085045
"drop_survey",7,2018,121.95548695,399617.3209288
"drop_survey",8,1982,213.48138329,759966.97085263
"drop_survey",8,1983,218.89768427,1212947.35460393
"drop_survey",8,1984,229.98812711,2429205.24551262
"drop_survey",8,1985,238.66389534,1883759.13286557
"drop_survey",8,1986,258.14167919,292450.75599277
"drop_survey",8,1987,289.91151819,619969.41994378
"drop_survey",8,1988,339.022462,338087.11180538
"drop_survey",8,1989,393.13989012,360638.12933807
"drop_survey",8,1990,352.37976021,2122108.94654943
"drop_survey",8,1991,323.35624529,1869123.87156677
"drop_survey",8,1992,254.64645772,129202.21499494
"drop_survey",8,1993,228.26965924,99032.51261059
"drop_survey",8,1994,282.73971502,169302.19689622
"drop_survey",8,1995,256.59750786,200476.64542604
"drop_survey",8,1996,265.44933042,140747.65009066
"drop_survey",8,1997,249.14812642,139833.17499069
"drop_survey",8,1998,174.97362928,255888.45362494
"drop_survey",8,1999,147.38974947,143473.48769979
"drop_survey",8,2000,122.76487149,72867.32004329
"drop_survey",8,2001,102.49433984,759656.53494498
"drop_survey",8,2002,84.61304567,449762.11635293
"drop_survey",8,2003,76.95452275,323772.20413022
"drop_survey",8,2004,70.32516298,991058.66685588
"drop_survey",8,2005,82.17468403,303648.06923333
"drop_survey",8,2006,101.33738102,181734.77035463
"drop_survey",8,2007,111.91372878,601908.75998839
"drop_survey",8,2008,122.63249601,615026.58167565
"drop_survey",8,2009,139.2171477,149962.93822935
"drop_survey",8,2010,138.54762625,153668.66582021
"drop_survey",8,2011,140.03828953,137934.53762872
"drop_survey",8,2012,129.42654503,247013.89786194
"drop_survey",8,2013,121.08661733,419060.4153413
"drop_survey",8,2014,100.86103238,1446147.38142442
"drop_survey",8,2015,86.16185843,1388707.53010399
"drop_survey",8,2016,76.54428745,563563.49972541
"drop_survey",8,2017,88.83515093,416541.84933936
"drop_survey",9,1982,215.33600499,774658.66456615
"drop_survey",9,1983,223.61989272,1196278.05434731
"drop_survey",9,1984,235.93160753,2409118.67295357
"drop_survey",9,1985,244.21640604,1881277.33026349
"drop_survey",9,1986,262.56339572,289057.05331058
"drop_survey",9,1987,293.27852682,623998.82192636
"drop_survey",9,1988,341.74095714,341345.26167804
"drop_survey",9,1989,395.0129665,351117.77846322
"drop_survey",9,1990,352.77802057,2123552.38277241
"drop_survey",9,1991,323.63976775,1879641.90212858
"drop_survey",9,1992,254.69188797,135829.90110057
"drop_survey",9,1993,228.40551348,104380.68401296
"drop_survey",9,1994,283.21725194,166277.52981454
"drop_survey",9,1995,257.16840669,191363.97105129
"drop_survey",9,1996,266.74963586,145313.81686708
"drop_survey",9,1997,250.89071906,144096.80581699
"drop_survey",9,1998,176.13591707,259165.28866282
"drop_survey",9,1999,148.94258499,142045.13813033
"drop_survey",9,2000,123.89568429,73473.24644503
"drop_survey",9,2001,103.15243589,752367.98391026
"drop_survey",9,2002,85.31894415,465296.81269023
"drop_survey",9,2003,77.94538515,344020.9813373
"drop_survey",9,2004,71.481768,987991.25102922
"drop_survey",9,2005,83.3410002,286438.16412272
"drop_survey",9,2006,102.57190832,175896.96847231
"drop_survey",9,2007,113.44906995,612683.23999969
"drop_survey",9,2008,124.79867958,607561.3286086
"drop_survey",9,2009,141.95800115,138835.76286383
"drop_survey",9,2010,140.76743606,194792.38489649
"drop_survey",9,2011,141.14286337,321564.34347756
"drop_survey",9,2012,129.7661702,271072.20485459
"drop_survey",9,2013,121.71569274,453086.99666328
"drop_survey",9,2014,102.86118083,1660742.08369045
"drop_survey",9,2015,92.69578655,833823.78029993
"drop_survey",9,2016,88.13827775,448431.84054581
"drop_survey",10,1982,215.92054496,774296.91550998
"drop_survey",10,1983,221.85786825,1196601.62687809
"drop_survey",10,1984,232.66249763,2403169.1951736
"drop_survey",10,1985,240.50638991,1887658.43196283
"drop_survey",10,1986,259.05722181,290616.86205798
"drop_survey",10,1987,289.97321794,620309.38268398
"drop_survey",10,1988,338.40716164,342157.93417926
"drop_survey",10,1989,391.90954769,347827.70920231
"drop_survey",10,1990,350.53730778,2118017.67938325
"drop_survey",10,1991,321.75338938,1882222.08151866
"drop_survey",10,1992,253.32721929,132318.51083345
"drop_survey",10,1993,227.15134368,100980.65103544
"drop_survey",10,1994,281.73686508,169312.30588368
"drop_survey",10,1995,255.92547755,194830.19402145
"drop_survey",10,1996,265.34341129,138568.96912316
"drop_survey",10,1997,249.39003218,146820.75442273
"drop_survey",10,1998,174.95187433,252376.21746142
"drop_survey",10,1999,147.60509344,144532.10305031
"drop_survey",10,2000,122.89110657,73748.52897039
"drop_survey",10,2001,102.40455122,751001.2832378
"drop_survey",10,2002,84.59413727,463967.10070282
"drop_survey",10,2003,77.11360572,331874.98843059
"drop_survey",10,2004,70.55888556,972749.76822715
"drop_survey",10,2005,82.43337372,302296.66919893
"drop_survey",10,2006,101.66961395,178473.17297791
"drop_survey",10,2007,112.39609929,613349.05012892
"drop_survey",10,2008,123.28725645,607969.09804305
"drop_survey",10,2009,139.87260018,157760.04598665
"drop_survey",10,2010,138.87358947,304929.19039947
"drop_survey",10,2011,140.08058979,372506.16215412
"drop_survey",10,2012,129.64979265,325163.73243161
"drop_survey",10,2013,122.93283893,551074.6981055
"drop_survey",10,2014,106.44812818,1402020.17283654
"drop_survey",10,2015,101.23751786,487741.38789637
