crab_year,fishery,size,sex,shell,total,target_stock
2014,QO14,80,1,new,975,BSSC
2014,QO14,80,1,old,471,BSSC
2014,QO14,80,2,new,23,BSSC
2014,QO14,80,2,old,47,BSSC
2014,QO14,81,1,new,1024,BSSC
2014,QO14,81,1,old,428,BSSC
2014,QO14,81,2,new,11,BSSC
2014,QO14,81,2,old,14,BSSC
2014,QO14,82,1,new,1274,BSSC
2014,QO14,82,1,old,562,BSSC
2014,QO14,82,2,new,11,BSSC
2014,QO14,82,2,old,19,BSSC
2014,QO14,83,1,new,1365,BSSC
2014,QO14,83,1,old,538,BSSC
2014,QO14,83,2,new,10,BSSC
2014,QO14,83,2,old,14,BSSC
2014,QO14,84,1,new,1403,BSSC
2014,QO14,84,1,old,632,BSSC
2014,QO14,84,2,new,4,BSSC
2014,QO14,84,2,old,9,BSSC
2014,QO14,85,1,new,1447,BSSC
2014,QO14,85,1,old,626,BSSC
2014,QO14,85,2,new,1,BSSC
2014,QO14,85,2,old,8,BSSC
2014,QO14,86,1,new,1480,BSSC
2014,QO14,86,1,old,601,BSSC
2014,QO14,86,2,new,4,BSSC
2014,QO14,86,2,old,5,BSSC
2014,QO14,87,1,new,1706,BSSC
2014,QO14,87,1,old,600,BSSC
2014,QO14,87,2,new,2,BSSC
2014,QO14,87,2,old,5,BSSC
2014,QO14,88,1,new,1709,BSSC
2014,QO14,88,1,old,578,BSSC
2014,QO14,88,2,new,2,BSSC
2014,QO14,88,2,old,4,BSSC
2014,QO14,89,1,new,1785,BSSC
2014,QO14,89,1,old,544,BSSC
2014,QO14,89,2,old,2,BSSC
2014,QO14,90,1,new,2158,BSSC
2014,QO14,90,1,old,551,BSSC
2014,QO14,90,2,new,1,BSSC
2014,QO14,90,2,old,1,BSSC
2014,QO14,91,1,new,1986,BSSC
2014,QO14,91,1,old,488,BSSC
2014,QO14,91,2,new,1,BSSC
2014,QO14,91,2,old,2,BSSC
2014,QO14,92,1,new,2486,BSSC
2014,QO14,92,1,old,520,BSSC
2014,QO14,92,2,new,1,BSSC
2014,QO14,92,2,old,2,BSSC
2014,QO14,93,1,new,2851,BSSC
2014,QO14,93,1,old,518,BSSC
2014,QO14,93,2,new,2,BSSC
2014,QO14,93,2,old,1,BSSC
2014,QO14,94,1,new,3167,BSSC
2014,QO14,94,1,old,547,BSSC
2014,QO14,94,2,old,1,BSSC
2014,QO14,95,1,new,3778,BSSC
2014,QO14,95,1,old,670,BSSC
2014,QO14,96,1,new,3992,BSSC
2014,QO14,96,1,old,696,BSSC
2014,QO14,96,2,new,2,BSSC
2014,QO14,96,2,old,1,BSSC
2014,QO14,97,1,new,4971,BSSC
2014,QO14,97,1,old,785,BSSC
2014,QO14,98,1,new,5605,BSSC
2014,QO14,98,1,old,795,BSSC
2014,QO14,99,1,new,5467,BSSC
2014,QO14,99,1,old,864,BSSC
2014,QO14,100,1,new,7025,BSSC
2014,QO14,100,1,old,912,BSSC
2014,QO14,101,1,new,6316,BSSC
2014,QO14,101,1,old,891,BSSC
2014,QO14,102,1,new,7981,BSSC
2014,QO14,102,1,old,959,BSSC
2014,QO14,103,1,new,8060,BSSC
2014,QO14,103,1,old,841,BSSC
2014,QO14,103,2,new,1,BSSC
2014,QO14,104,1,new,8332,BSSC
2014,QO14,104,1,old,725,BSSC
2014,QO14,105,1,new,8653,BSSC
2014,QO14,105,1,old,755,BSSC
2014,QO14,106,1,new,7702,BSSC
2014,QO14,106,1,old,654,BSSC
2014,QO14,107,1,new,7963,BSSC
2014,QO14,107,1,old,683,BSSC
2014,QO14,108,1,new,7938,BSSC
2014,QO14,108,1,old,607,BSSC
2014,QO14,109,1,new,7015,BSSC
2014,QO14,109,1,old,563,BSSC
2014,QO14,110,1,new,7315,BSSC
2014,QO14,110,1,old,519,BSSC
2014,QO14,111,1,new,5343,BSSC
2014,QO14,111,1,old,396,BSSC
2014,QO14,112,1,new,5967,BSSC
2014,QO14,112,1,old,427,BSSC
2014,QO14,113,1,new,4738,BSSC
2014,QO14,113,1,old,322,BSSC
2014,QO14,114,1,new,4069,BSSC
2014,QO14,114,1,old,279,BSSC
2014,QO14,115,1,new,4114,BSSC
2014,QO14,115,1,old,304,BSSC
2014,QO14,116,1,new,2927,BSSC
2014,QO14,116,1,old,208,BSSC
2014,QO14,117,1,new,2854,BSSC
2014,QO14,117,1,old,223,BSSC
2014,QO14,118,1,new,2649,BSSC
2014,QO14,118,1,old,218,BSSC
2014,QO14,119,1,new,2009,BSSC
2014,QO14,119,1,old,185,BSSC
2014,QO14,120,1,new,2085,BSSC
2014,QO14,120,1,old,152,BSSC
2014,QO14,121,1,new,1465,BSSC
2014,QO14,121,1,old,125,BSSC
2014,QO14,122,1,new,1507,BSSC
2014,QO14,122,1,old,124,BSSC
2014,QO14,123,1,new,1226,BSSC
2014,QO14,123,1,old,119,BSSC
2014,QO14,124,1,new,1022,BSSC
2014,QO14,124,1,old,91,BSSC
2014,QO14,125,1,new,843,BSSC
2014,QO14,125,1,old,83,BSSC
2014,QO14,126,1,new,635,BSSC
2014,QO14,126,1,old,60,BSSC
2014,QO14,127,1,new,580,BSSC
2014,QO14,127,1,old,45,BSSC
2014,QO14,128,1,new,450,BSSC
2014,QO14,128,1,old,42,BSSC
2014,QO14,129,1,new,268,BSSC
2014,QO14,129,1,old,33,BSSC
2014,QO14,130,1,new,235,BSSC
2014,QO14,130,1,old,24,BSSC
2014,QO14,131,1,new,168,BSSC
2014,QO14,131,1,old,13,BSSC
2014,QO14,132,1,new,135,BSSC
2014,QO14,132,1,old,13,BSSC
2014,QO14,133,1,new,98,BSSC
2014,QO14,133,1,old,8,BSSC
2014,QO14,134,1,new,61,BSSC
2014,QO14,134,1,old,9,BSSC
2014,QO14,135,1,new,41,BSSC
2014,QO14,135,1,old,10,BSSC
2014,QO14,136,1,new,19,BSSC
2014,QO14,136,1,old,3,BSSC
2014,QO14,137,1,new,17,BSSC
2014,QO14,137,1,old,3,BSSC
2014,QO14,138,1,new,13,BSSC
2014,QO14,138,1,old,3,BSSC
2014,QO14,139,1,new,9,BSSC
2014,QO14,139,1,old,2,BSSC
2014,QO14,140,1,new,7,BSSC
2014,QO14,140,1,old,4,BSSC
2014,QO14,141,1,new,5,BSSC
2014,QO14,142,1,new,6,BSSC
2014,QO14,142,1,old,1,BSSC
2014,QO14,143,1,new,1,BSSC
2014,QO14,143,1,old,1,BSSC
2014,QO14,144,1,new,2,BSSC
2014,QO14,145,1,new,1,BSSC
2014,QO14,147,1,old,1,BSSC
2014,QO14,149,1,new,1,BSSC
2014,QO14,150,1,new,1,BSSC
2014,QO14,195,1,new,1,BSSC
2015,QO15,2,2,new,1,BSSC
2015,QO15,11,1,new,1,BSSC
2015,QO15,14,2,old,1,BSSC
2015,QO15,46,1,old,1,BSSC
2015,QO15,49,2,new,1,BSSC
2015,QO15,50,2,new,1,BSSC
2015,QO15,51,2,new,3,BSSC
2015,QO15,51,2,old,7,BSSC
2015,QO15,52,2,new,1,BSSC
2015,QO15,52,2,old,6,BSSC
2015,QO15,53,1,new,1,BSSC
2015,QO15,53,2,new,5,BSSC
2015,QO15,53,2,old,4,BSSC
2015,QO15,54,2,new,6,BSSC
2015,QO15,54,2,old,10,BSSC
2015,QO15,55,2,new,6,BSSC
2015,QO15,55,2,old,12,BSSC
2015,QO15,56,1,new,3,BSSC
2015,QO15,56,1,old,2,BSSC
2015,QO15,56,2,new,21,BSSC
2015,QO15,56,2,old,9,BSSC
2015,QO15,57,1,new,6,BSSC
2015,QO15,57,1,old,1,BSSC
2015,QO15,57,2,new,12,BSSC
2015,QO15,57,2,old,5,BSSC
2015,QO15,58,1,new,5,BSSC
2015,QO15,58,2,new,18,BSSC
2015,QO15,58,2,old,9,BSSC
2015,QO15,59,1,new,6,BSSC
2015,QO15,59,1,old,2,BSSC
2015,QO15,59,2,new,17,BSSC
2015,QO15,59,2,old,7,BSSC
2015,QO15,60,1,new,9,BSSC
2015,QO15,60,1,old,1,BSSC
2015,QO15,60,2,new,29,BSSC
2015,QO15,60,2,old,13,BSSC
2015,QO15,61,1,new,5,BSSC
2015,QO15,61,2,new,26,BSSC
2015,QO15,61,2,old,14,BSSC
2015,QO15,62,1,new,15,BSSC
2015,QO15,62,1,old,1,BSSC
2015,QO15,62,2,new,32,BSSC
2015,QO15,62,2,old,22,BSSC
2015,QO15,63,1,new,9,BSSC
2015,QO15,63,2,new,27,BSSC
2015,QO15,63,2,old,22,BSSC
2015,QO15,64,1,new,22,BSSC
2015,QO15,64,1,old,7,BSSC
2015,QO15,64,2,new,48,BSSC
2015,QO15,64,2,old,36,BSSC
2015,QO15,65,1,new,36,BSSC
2015,QO15,65,1,old,7,BSSC
2015,QO15,65,2,new,52,BSSC
2015,QO15,65,2,old,55,BSSC
2015,QO15,66,1,new,42,BSSC
2015,QO15,66,1,old,2,BSSC
2015,QO15,66,2,new,47,BSSC
2015,QO15,66,2,old,42,BSSC
2015,QO15,67,1,new,54,BSSC
2015,QO15,67,1,old,6,BSSC
2015,QO15,67,2,new,60,BSSC
2015,QO15,67,2,old,61,BSSC
2015,QO15,68,1,new,60,BSSC
2015,QO15,68,1,old,8,BSSC
2015,QO15,68,2,new,75,BSSC
2015,QO15,68,2,old,64,BSSC
2015,QO15,69,1,new,83,BSSC
2015,QO15,69,1,old,10,BSSC
2015,QO15,69,2,new,54,BSSC
2015,QO15,69,2,old,81,BSSC
2015,QO15,70,1,new,117,BSSC
2015,QO15,70,1,old,14,BSSC
2015,QO15,70,2,new,68,BSSC
2015,QO15,70,2,old,109,BSSC
2015,QO15,71,1,new,103,BSSC
2015,QO15,71,1,old,15,BSSC
2015,QO15,71,2,new,54,BSSC
2015,QO15,71,2,old,104,BSSC
2015,QO15,72,1,new,169,BSSC
2015,QO15,72,1,old,21,BSSC
2015,QO15,72,2,new,58,BSSC
2015,QO15,72,2,old,148,BSSC
2015,QO15,73,1,new,173,BSSC
2015,QO15,73,1,old,12,BSSC
2015,QO15,73,2,new,43,BSSC
2015,QO15,73,2,old,115,BSSC
2015,QO15,74,1,new,226,BSSC
2015,QO15,74,1,old,29,BSSC
2015,QO15,74,2,new,42,BSSC
2015,QO15,74,2,old,101,BSSC
2015,QO15,75,1,new,297,BSSC
2015,QO15,75,1,old,34,BSSC
2015,QO15,75,2,new,33,BSSC
2015,QO15,75,2,old,85,BSSC
2015,QO15,76,1,new,410,BSSC
2015,QO15,76,1,old,51,BSSC
2015,QO15,76,2,new,34,BSSC
2015,QO15,76,2,old,60,BSSC
2015,QO15,77,1,new,398,BSSC
2015,QO15,77,1,old,67,BSSC
2015,QO15,77,2,new,18,BSSC
2015,QO15,77,2,old,60,BSSC
2015,QO15,78,1,new,531,BSSC
2015,QO15,78,1,old,63,BSSC
2015,QO15,78,2,new,18,BSSC
2015,QO15,78,2,old,40,BSSC
2015,QO15,79,1,new,458,BSSC
2015,QO15,79,1,old,66,BSSC
2015,QO15,79,2,new,11,BSSC
2015,QO15,79,2,old,18,BSSC
2015,QO15,80,1,new,758,BSSC
2015,QO15,80,1,old,105,BSSC
2015,QO15,80,2,new,3,BSSC
2015,QO15,80,2,old,16,BSSC
2015,QO15,81,1,new,749,BSSC
2015,QO15,81,1,old,104,BSSC
2015,QO15,81,2,new,3,BSSC
2015,QO15,81,2,old,5,BSSC
2015,QO15,82,1,new,895,BSSC
2015,QO15,82,1,old,119,BSSC
2015,QO15,82,2,new,1,BSSC
2015,QO15,82,2,old,6,BSSC
2015,QO15,83,1,new,842,BSSC
2015,QO15,83,1,old,124,BSSC
2015,QO15,83,2,new,3,BSSC
2015,QO15,83,2,old,6,BSSC
2015,QO15,84,1,new,1035,BSSC
2015,QO15,84,1,old,159,BSSC
2015,QO15,84,2,new,2,BSSC
2015,QO15,84,2,old,4,BSSC
2015,QO15,85,1,new,1185,BSSC
2015,QO15,85,1,old,157,BSSC
2015,QO15,85,2,new,1,BSSC
2015,QO15,85,2,old,2,BSSC
2015,QO15,86,1,new,1325,BSSC
2015,QO15,86,1,old,192,BSSC
2015,QO15,86,2,new,1,BSSC
2015,QO15,86,2,old,4,BSSC
2015,QO15,87,1,new,1237,BSSC
2015,QO15,87,1,old,177,BSSC
2015,QO15,87,2,new,4,BSSC
2015,QO15,88,1,new,1412,BSSC
2015,QO15,88,1,old,195,BSSC
2015,QO15,89,1,new,1568,BSSC
2015,QO15,89,1,old,188,BSSC
2015,QO15,90,1,new,1968,BSSC
2015,QO15,90,1,old,229,BSSC
2015,QO15,91,1,new,1912,BSSC
2015,QO15,91,1,old,263,BSSC
2015,QO15,92,1,new,2357,BSSC
2015,QO15,92,1,old,286,BSSC
2015,QO15,93,1,new,2316,BSSC
2015,QO15,93,1,old,218,BSSC
2015,QO15,93,2,old,1,BSSC
2015,QO15,94,1,new,2875,BSSC
2015,QO15,94,1,old,344,BSSC
2015,QO15,95,1,new,3294,BSSC
2015,QO15,95,1,old,366,BSSC
2015,QO15,95,2,old,1,BSSC
2015,QO15,96,1,new,3352,BSSC
2015,QO15,96,1,old,465,BSSC
2015,QO15,97,1,new,3577,BSSC
2015,QO15,97,1,old,458,BSSC
2015,QO15,98,1,new,3678,BSSC
2015,QO15,98,1,old,443,BSSC
2015,QO15,99,1,new,3850,BSSC
2015,QO15,99,1,old,502,BSSC
2015,QO15,100,1,new,4406,BSSC
2015,QO15,100,1,old,539,BSSC
2015,QO15,101,1,new,3654,BSSC
2015,QO15,101,1,old,510,BSSC
2015,QO15,102,1,new,4581,BSSC
2015,QO15,102,1,old,618,BSSC
2015,QO15,103,1,new,3906,BSSC
2015,QO15,103,1,old,485,BSSC
2015,QO15,103,2,old,1,BSSC
2015,QO15,104,1,new,4534,BSSC
2015,QO15,104,1,old,599,BSSC
2015,QO15,105,1,new,4424,BSSC
2015,QO15,105,1,old,590,BSSC
2015,QO15,105,2,new,1,BSSC
2015,QO15,106,1,new,4238,BSSC
2015,QO15,106,1,old,526,BSSC
2015,QO15,107,1,new,3741,BSSC
2015,QO15,107,1,old,458,BSSC
2015,QO15,108,1,new,3907,BSSC
2015,QO15,108,1,old,466,BSSC
2015,QO15,109,1,new,3536,BSSC
2015,QO15,109,1,old,417,BSSC
2015,QO15,110,1,new,4009,BSSC
2015,QO15,110,1,old,401,BSSC
2015,QO15,111,1,new,3252,BSSC
2015,QO15,111,1,old,320,BSSC
2015,QO15,112,1,new,3483,BSSC
2015,QO15,112,1,old,301,BSSC
2015,QO15,113,1,new,2766,BSSC
2015,QO15,113,1,old,237,BSSC
2015,QO15,114,1,new,2989,BSSC
2015,QO15,114,1,old,231,BSSC
2015,QO15,115,1,new,3019,BSSC
2015,QO15,115,1,old,215,BSSC
2015,QO15,116,1,new,2835,BSSC
2015,QO15,116,1,old,179,BSSC
2015,QO15,117,1,new,2564,BSSC
2015,QO15,117,1,old,148,BSSC
2015,QO15,118,1,new,2571,BSSC
2015,QO15,118,1,old,141,BSSC
2015,QO15,119,1,new,2441,BSSC
2015,QO15,119,1,old,123,BSSC
2015,QO15,120,1,new,2692,BSSC
2015,QO15,120,1,old,130,BSSC
2015,QO15,121,1,new,2297,BSSC
2015,QO15,121,1,old,106,BSSC
2015,QO15,122,1,new,2365,BSSC
2015,QO15,122,1,old,126,BSSC
2015,QO15,123,1,new,1982,BSSC
2015,QO15,123,1,old,86,BSSC
2015,QO15,124,1,new,2038,BSSC
2015,QO15,124,1,old,63,BSSC
2015,QO15,125,1,new,1887,BSSC
2015,QO15,125,1,old,63,BSSC
2015,QO15,126,1,new,1578,BSSC
2015,QO15,126,1,old,48,BSSC
2015,QO15,127,1,new,1420,BSSC
2015,QO15,127,1,old,40,BSSC
2015,QO15,128,1,new,1153,BSSC
2015,QO15,128,1,old,23,BSSC
2015,QO15,129,1,new,924,BSSC
2015,QO15,129,1,old,22,BSSC
2015,QO15,130,1,new,830,BSSC
2015,QO15,130,1,old,8,BSSC
2015,QO15,131,1,new,538,BSSC
2015,QO15,131,1,old,10,BSSC
2015,QO15,132,1,new,507,BSSC
2015,QO15,132,1,old,13,BSSC
2015,QO15,133,1,new,315,BSSC
2015,QO15,133,1,old,4,BSSC
2015,QO15,134,1,new,253,BSSC
2015,QO15,134,1,old,9,BSSC
2015,QO15,135,1,new,200,BSSC
2015,QO15,135,1,old,4,BSSC
2015,QO15,136,1,new,141,BSSC
2015,QO15,136,1,old,4,BSSC
2015,QO15,137,1,new,69,BSSC
2015,QO15,137,1,old,2,BSSC
2015,QO15,138,1,new,52,BSSC
2015,QO15,138,1,old,3,BSSC
2015,QO15,139,1,new,37,BSSC
2015,QO15,139,1,old,1,BSSC
2015,QO15,140,1,new,35,BSSC
2015,QO15,141,1,new,20,BSSC
2015,QO15,142,1,new,12,BSSC
2015,QO15,143,1,new,8,BSSC
2015,QO15,144,1,new,7,BSSC
2015,QO15,145,1,new,2,BSSC
2015,QO15,146,1,new,2,BSSC
2015,QO15,147,1,new,3,BSSC
2015,QO15,147,1,old,1,BSSC
2015,QO15,149,1,new,1,BSSC
2015,QO15,151,1,new,2,BSSC
2015,QO15,152,1,new,1,BSSC
2015,QO15,154,1,new,1,BSSC
2015,QO15,160,1,new,1,BSSC
2015,QO15,161,1,new,1,BSSC
2016,QO16,51,1,new,1,BSSC
2016,QO16,52,2,old,1,BSSC
2016,QO16,53,2,old,1,BSSC
2016,QO16,54,2,new,1,BSSC
2016,QO16,54,2,old,2,BSSC
2016,QO16,55,2,old,1,BSSC
2016,QO16,56,1,old,1,BSSC
2016,QO16,56,2,new,1,BSSC
2016,QO16,57,1,new,2,BSSC
2016,QO16,57,2,new,1,BSSC
2016,QO16,57,2,old,4,BSSC
2016,QO16,58,1,new,3,BSSC
2016,QO16,58,2,new,3,BSSC
2016,QO16,58,2,old,4,BSSC
2016,QO16,59,1,new,1,BSSC
2016,QO16,59,1,old,1,BSSC
2016,QO16,59,2,old,4,BSSC
2016,QO16,60,1,new,2,BSSC
2016,QO16,60,1,old,2,BSSC
2016,QO16,60,2,new,2,BSSC
2016,QO16,60,2,old,8,BSSC
2016,QO16,61,1,new,3,BSSC
2016,QO16,61,1,old,1,BSSC
2016,QO16,61,2,new,3,BSSC
2016,QO16,61,2,old,4,BSSC
2016,QO16,62,1,new,3,BSSC
2016,QO16,62,1,old,3,BSSC
2016,QO16,62,2,new,1,BSSC
2016,QO16,62,2,old,9,BSSC
2016,QO16,63,1,new,10,BSSC
2016,QO16,63,1,old,2,BSSC
2016,QO16,63,2,new,2,BSSC
2016,QO16,63,2,old,10,BSSC
2016,QO16,64,1,new,5,BSSC
2016,QO16,64,1,old,2,BSSC
2016,QO16,64,2,new,4,BSSC
2016,QO16,64,2,old,11,BSSC
2016,QO16,65,1,new,14,BSSC
2016,QO16,65,1,old,3,BSSC
2016,QO16,65,2,new,6,BSSC
2016,QO16,65,2,old,25,BSSC
2016,QO16,66,1,new,23,BSSC
2016,QO16,66,1,old,1,BSSC
2016,QO16,66,2,new,1,BSSC
2016,QO16,66,2,old,15,BSSC
2016,QO16,67,1,new,23,BSSC
2016,QO16,67,1,old,9,BSSC
2016,QO16,67,2,new,4,BSSC
2016,QO16,67,2,old,31,BSSC
2016,QO16,68,1,new,33,BSSC
2016,QO16,68,1,old,3,BSSC
2016,QO16,68,2,new,2,BSSC
2016,QO16,68,2,old,41,BSSC
2016,QO16,69,1,new,32,BSSC
2016,QO16,69,1,old,5,BSSC
2016,QO16,69,2,new,8,BSSC
2016,QO16,69,2,old,39,BSSC
2016,QO16,70,1,new,58,BSSC
2016,QO16,70,1,old,7,BSSC
2016,QO16,70,2,new,4,BSSC
2016,QO16,70,2,old,46,BSSC
2016,QO16,71,1,new,55,BSSC
2016,QO16,71,1,old,9,BSSC
2016,QO16,71,2,new,15,BSSC
2016,QO16,71,2,old,47,BSSC
2016,QO16,72,1,new,91,BSSC
2016,QO16,72,1,old,22,BSSC
2016,QO16,72,2,new,14,BSSC
2016,QO16,72,2,old,57,BSSC
2016,QO16,73,1,new,108,BSSC
2016,QO16,73,1,old,16,BSSC
2016,QO16,73,2,new,9,BSSC
2016,QO16,73,2,old,60,BSSC
2016,QO16,74,1,new,161,BSSC
2016,QO16,74,1,old,21,BSSC
2016,QO16,74,2,new,14,BSSC
2016,QO16,74,2,old,46,BSSC
2016,QO16,75,1,new,183,BSSC
2016,QO16,75,1,old,37,BSSC
2016,QO16,75,2,new,8,BSSC
2016,QO16,75,2,old,54,BSSC
2016,QO16,76,1,new,211,BSSC
2016,QO16,76,1,old,34,BSSC
2016,QO16,76,2,new,5,BSSC
2016,QO16,76,2,old,31,BSSC
2016,QO16,77,1,new,235,BSSC
2016,QO16,77,1,old,46,BSSC
2016,QO16,77,2,new,2,BSSC
2016,QO16,77,2,old,27,BSSC
2016,QO16,78,1,new,308,BSSC
2016,QO16,78,1,old,47,BSSC
2016,QO16,78,2,new,3,BSSC
2016,QO16,78,2,old,19,BSSC
2016,QO16,79,1,new,332,BSSC
2016,QO16,79,1,old,62,BSSC
2016,QO16,79,2,new,7,BSSC
2016,QO16,79,2,old,19,BSSC
2016,QO16,80,1,new,431,BSSC
2016,QO16,80,1,old,75,BSSC
2016,QO16,80,2,new,3,BSSC
2016,QO16,80,2,old,11,BSSC
2016,QO16,81,1,new,428,BSSC
2016,QO16,81,1,old,72,BSSC
2016,QO16,81,2,new,1,BSSC
2016,QO16,81,2,old,6,BSSC
2016,QO16,82,1,new,516,BSSC
2016,QO16,82,1,old,99,BSSC
2016,QO16,82,2,new,1,BSSC
2016,QO16,82,2,old,5,BSSC
2016,QO16,83,1,new,600,BSSC
2016,QO16,83,1,old,102,BSSC
2016,QO16,83,2,old,2,BSSC
2016,QO16,84,1,new,625,BSSC
2016,QO16,84,1,old,116,BSSC
2016,QO16,84,2,new,1,BSSC
2016,QO16,84,2,old,2,BSSC
2016,QO16,85,1,new,669,BSSC
2016,QO16,85,1,old,127,BSSC
2016,QO16,85,2,new,1,BSSC
2016,QO16,86,1,new,713,BSSC
2016,QO16,86,1,old,120,BSSC
2016,QO16,86,2,old,1,BSSC
2016,QO16,87,1,new,812,BSSC
2016,QO16,87,1,old,137,BSSC
2016,QO16,87,2,new,1,BSSC
2016,QO16,88,1,new,777,BSSC
2016,QO16,88,1,old,142,BSSC
2016,QO16,88,2,old,2,BSSC
2016,QO16,89,1,new,911,BSSC
2016,QO16,89,1,old,152,BSSC
2016,QO16,89,2,new,2,BSSC
2016,QO16,90,1,new,1063,BSSC
2016,QO16,90,1,old,186,BSSC
2016,QO16,90,2,old,1,BSSC
2016,QO16,91,1,new,922,BSSC
2016,QO16,91,1,old,140,BSSC
2016,QO16,91,2,old,1,BSSC
2016,QO16,92,1,new,1266,BSSC
2016,QO16,92,1,old,268,BSSC
2016,QO16,92,2,old,1,BSSC
2016,QO16,93,1,new,1308,BSSC
2016,QO16,93,1,old,244,BSSC
2016,QO16,94,1,new,1457,BSSC
2016,QO16,94,1,old,276,BSSC
2016,QO16,94,2,old,1,BSSC
2016,QO16,95,1,new,1756,BSSC
2016,QO16,95,1,old,340,BSSC
2016,QO16,95,2,new,1,BSSC
2016,QO16,96,1,new,1810,BSSC
2016,QO16,96,1,old,296,BSSC
2016,QO16,96,2,old,1,BSSC
2016,QO16,97,1,new,2046,BSSC
2016,QO16,97,1,old,410,BSSC
2016,QO16,98,1,new,2212,BSSC
2016,QO16,98,1,old,380,BSSC
2016,QO16,99,1,new,2020,BSSC
2016,QO16,99,1,old,438,BSSC
2016,QO16,100,1,new,2448,BSSC
2016,QO16,100,1,old,529,BSSC
2016,QO16,101,1,new,2050,BSSC
2016,QO16,101,1,old,488,BSSC
2016,QO16,102,1,new,2390,BSSC
2016,QO16,102,1,old,551,BSSC
2016,QO16,103,1,new,2524,BSSC
2016,QO16,103,1,old,553,BSSC
2016,QO16,104,1,new,2449,BSSC
2016,QO16,104,1,old,566,BSSC
2016,QO16,105,1,new,2564,BSSC
2016,QO16,105,1,old,681,BSSC
2016,QO16,105,2,old,1,BSSC
2016,QO16,106,1,new,2172,BSSC
2016,QO16,106,1,old,510,BSSC
2016,QO16,107,1,new,2139,BSSC
2016,QO16,107,1,old,546,BSSC
2016,QO16,108,1,new,2253,BSSC
2016,QO16,108,1,old,504,BSSC
2016,QO16,109,1,new,1986,BSSC
2016,QO16,109,1,old,454,BSSC
2016,QO16,110,1,new,2261,BSSC
2016,QO16,110,1,old,519,BSSC
2016,QO16,111,1,new,1668,BSSC
2016,QO16,111,1,old,386,BSSC
2016,QO16,112,1,new,1791,BSSC
2016,QO16,112,1,old,451,BSSC
2016,QO16,113,1,new,1774,BSSC
2016,QO16,113,1,old,345,BSSC
2016,QO16,114,1,new,1549,BSSC
2016,QO16,114,1,old,342,BSSC
2016,QO16,115,1,new,1753,BSSC
2016,QO16,115,1,old,448,BSSC
2016,QO16,116,1,new,1346,BSSC
2016,QO16,116,1,old,316,BSSC
2016,QO16,117,1,new,1301,BSSC
2016,QO16,117,1,old,362,BSSC
2016,QO16,118,1,new,1393,BSSC
2016,QO16,118,1,old,337,BSSC
2016,QO16,119,1,new,1163,BSSC
2016,QO16,119,1,old,405,BSSC
2016,QO16,120,1,new,1339,BSSC
2016,QO16,120,1,old,398,BSSC
2016,QO16,121,1,new,1067,BSSC
2016,QO16,121,1,old,337,BSSC
2016,QO16,122,1,new,1074,BSSC
2016,QO16,122,1,old,408,BSSC
2016,QO16,123,1,new,1024,BSSC
2016,QO16,123,1,old,318,BSSC
2016,QO16,124,1,new,972,BSSC
2016,QO16,124,1,old,330,BSSC
2016,QO16,125,1,new,866,BSSC
2016,QO16,125,1,old,342,BSSC
2016,QO16,126,1,new,642,BSSC
2016,QO16,126,1,old,247,BSSC
2016,QO16,127,1,new,568,BSSC
2016,QO16,127,1,old,261,BSSC
2016,QO16,128,1,new,513,BSSC
2016,QO16,128,1,old,183,BSSC
2016,QO16,129,1,new,400,BSSC
2016,QO16,129,1,old,187,BSSC
2016,QO16,130,1,new,384,BSSC
2016,QO16,130,1,old,141,BSSC
2016,QO16,131,1,new,236,BSSC
2016,QO16,131,1,old,105,BSSC
2016,QO16,132,1,new,170,BSSC
2016,QO16,132,1,old,103,BSSC
2016,QO16,133,1,new,134,BSSC
2016,QO16,133,1,old,39,BSSC
2016,QO16,134,1,new,123,BSSC
2016,QO16,134,1,old,52,BSSC
2016,QO16,135,1,new,93,BSSC
2016,QO16,135,1,old,32,BSSC
2016,QO16,136,1,new,54,BSSC
2016,QO16,136,1,old,13,BSSC
2016,QO16,137,1,new,43,BSSC
2016,QO16,137,1,old,11,BSSC
2016,QO16,138,1,new,33,BSSC
2016,QO16,138,1,old,5,BSSC
2016,QO16,139,1,new,20,BSSC
2016,QO16,139,1,old,5,BSSC
2016,QO16,140,1,new,25,BSSC
2016,QO16,140,1,old,6,BSSC
2016,QO16,141,1,new,8,BSSC
2016,QO16,141,1,old,3,BSSC
2016,QO16,142,1,new,5,BSSC
2016,QO16,143,1,new,6,BSSC
2016,QO16,144,1,new,7,BSSC
2016,QO16,144,1,old,1,BSSC
2016,QO16,145,1,new,1,BSSC
2016,QO16,147,1,new,1,BSSC
2016,QO16,148,1,new,1,BSSC
2016,QO16,148,1,old,1,BSSC
2016,QO16,149,1,new,1,BSSC
2016,QO16,153,1,new,1,BSSC
2016,QO16,154,1,new,1,BSSC
2016,QO16,155,1,new,1,BSSC
2016,QO16,157,1,new,1,BSSC
2016,QO16,160,1,old,1,BSSC
2016,QO16,172,1,new,1,BSSC
2016,QO16,174,1,new,1,BSSC
2016,QO16,192,1,new,1,BSSC
2017,QO17,44,2,new,1,BSSC
2017,QO17,45,2,new,1,BSSC
2017,QO17,50,2,new,1,BSSC
2017,QO17,50,2,old,1,BSSC
2017,QO17,52,1,new,1,BSSC
