crab_year,fishery,size,sex,shell,total
2015,QO15,61,1,new,5
2015,QO15,61,2,new,26
2015,QO15,61,2,old,14
2015,QO15,62,1,new,15
2015,QO15,62,1,old,1
2015,QO15,62,2,new,32
2015,QO15,62,2,old,22
2015,QO15,63,1,new,9
2015,QO15,63,2,new,27
2015,QO15,63,2,old,22
2015,QO15,64,1,new,22
2015,QO15,64,1,old,7
2015,QO15,64,2,new,48
2015,QO15,64,2,old,36
2015,QO15,65,1,new,36
2015,QO15,65,1,old,7
2015,QO15,65,2,new,52
2015,QO15,65,2,old,55
2015,QO15,66,1,new,42
2015,QO15,66,1,old,2
2015,QO15,66,2,new,47
2015,QO15,66,2,old,42
2015,QO15,67,1,new,54
2015,QO15,67,1,old,6
2015,QO15,67,2,new,60
2015,QO15,67,2,old,61
2015,QO15,68,1,new,60
2015,QO15,68,1,old,8
2015,QO15,68,2,new,75
2015,QO15,68,2,old,64
2015,QO15,69,1,new,83
2015,QO15,69,1,old,10
2015,QO15,69,2,new,54
2015,QO15,69,2,old,81
2015,QO15,70,1,new,117
2015,QO15,70,1,old,14
2015,QO15,70,2,new,68
2015,QO15,70,2,old,109
2015,QO15,71,1,new,103
2015,QO15,71,1,old,15
2015,QO15,71,2,new,54
2015,QO15,71,2,old,104
2015,QO15,72,1,new,169
2015,QO15,72,1,old,21
2015,QO15,72,2,new,58
2015,QO15,72,2,old,148
2015,QO15,73,1,new,173
2015,QO15,73,1,old,12
2015,QO15,73,2,new,43
2015,QO15,73,2,old,115
2015,QO15,74,1,new,226
2015,QO15,74,1,old,29
2015,QO15,74,2,new,42
2015,QO15,74,2,old,101
2015,QO15,75,1,new,297
2015,QO15,75,1,old,34
2015,QO15,75,2,new,33
2015,QO15,75,2,old,85
2015,QO15,76,1,new,410
2015,QO15,76,1,old,51
2015,QO15,76,2,new,34
2015,QO15,76,2,old,60
2015,QO15,77,1,new,398
2015,QO15,77,1,old,67
2015,QO15,77,2,new,18
2015,QO15,77,2,old,60
2015,QO15,78,1,new,531
2015,QO15,78,1,old,63
2015,QO15,78,2,new,18
2015,QO15,78,2,old,40
2015,QO15,79,1,new,458
2015,QO15,79,1,old,66
2015,QO15,79,2,new,11
2015,QO15,79,2,old,18
2015,QO15,80,1,new,758
2015,QO15,80,1,old,105
2015,QO15,80,2,new,3
2015,QO15,80,2,old,16
2015,QO15,81,1,new,749
2015,QO15,81,1,old,104
2015,QO15,81,2,new,3
2015,QO15,81,2,old,5
2015,QO15,82,1,new,895
2015,QO15,82,1,old,119
2015,QO15,82,2,new,1
2015,QO15,82,2,old,6
2015,QO15,83,1,new,842
2015,QO15,83,1,old,124
2015,QO15,83,2,new,3
2015,QO15,83,2,old,6
2015,QO15,84,1,new,1035
2015,QO15,84,1,old,159
2015,QO15,84,2,new,2
2015,QO15,84,2,old,4
2015,QO15,85,1,new,1185
2015,QO15,85,1,old,157
2015,QO15,85,2,new,1
2015,QO15,85,2,old,2
2015,QO15,86,1,new,1325
2015,QO15,86,1,old,192
2015,QO15,86,2,new,1
2015,QO15,86,2,old,4
2015,QO15,87,1,new,1237
2015,QO15,87,1,old,177
2015,QO15,87,2,new,4
2015,QO15,88,1,new,1412
2015,QO15,88,1,old,195
2015,QO15,89,1,new,1568
2015,QO15,89,1,old,188
2015,QO15,90,1,new,1968
2015,QO15,90,1,old,229
2015,QO15,91,1,new,1912
2015,QO15,91,1,old,263
2015,QO15,92,1,new,2357
2015,QO15,92,1,old,286
2015,QO15,93,1,new,2316
2015,QO15,93,1,old,218
2015,QO15,93,2,old,1
2015,QO15,94,1,new,2875
2015,QO15,94,1,old,344
2015,QO15,95,1,new,3294
2015,QO15,95,1,old,366
2015,QO15,95,2,old,1
2015,QO15,96,1,new,3352
2015,QO15,96,1,old,465
2015,QO15,97,1,new,3577
2015,QO15,97,1,old,458
2015,QO15,98,1,new,3678
2015,QO15,98,1,old,443
2015,QO15,99,1,new,3850
2015,QO15,99,1,old,502
2015,QO15,100,1,new,4406
2015,QO15,100,1,old,539
2015,QO15,101,1,new,3654
2015,QO15,101,1,old,510
2015,QO15,102,1,new,4581
2015,QO15,102,1,old,618
2015,QO15,103,1,new,3906
2015,QO15,103,1,old,485
2015,QO15,103,2,old,1
2015,QO15,104,1,new,4534
2015,QO15,104,1,old,599
2015,QO15,105,1,new,4424
2015,QO15,105,1,old,590
2015,QO15,105,2,new,1
2015,QO15,106,1,new,4238
2015,QO15,106,1,old,526
2015,QO15,107,1,new,3741
2015,QO15,107,1,old,458
2015,QO15,108,1,new,3907
2015,QO15,108,1,old,466
2015,QO15,109,1,new,3536
2015,QO15,109,1,old,417
2015,QO15,110,1,new,4009
2015,QO15,110,1,old,401
2015,QO15,111,1,new,3252
2015,QO15,111,1,old,320
2015,QO15,112,1,new,3483
2015,QO15,112,1,old,301
2015,QO15,113,1,new,2766
2015,QO15,113,1,old,237
2015,QO15,114,1,new,2989
2015,QO15,114,1,old,231
2015,QO15,115,1,new,3019
2015,QO15,115,1,old,215
2015,QO15,116,1,new,2835
2015,QO15,116,1,old,179
2015,QO15,117,1,new,2564
2015,QO15,117,1,old,148
2015,QO15,118,1,new,2571
2015,QO15,118,1,old,141
2015,QO15,119,1,new,2441
2015,QO15,119,1,old,123
2015,QO15,120,1,new,2692
2015,QO15,120,1,old,130
2015,QO15,121,1,new,2297
2015,QO15,121,1,old,106
2015,QO15,122,1,new,2365
2015,QO15,122,1,old,126
2015,QO15,123,1,new,1982
2015,QO15,123,1,old,86
2015,QO15,124,1,new,2038
2015,QO15,124,1,old,63
2015,QO15,125,1,new,1887
2015,QO15,125,1,old,63
2015,QO15,126,1,new,1578
2015,QO15,126,1,old,48
2015,QO15,127,1,new,1420
2015,QO15,127,1,old,40
2015,QO15,128,1,new,1153
2015,QO15,128,1,old,23
2015,QO15,129,1,new,924
2015,QO15,129,1,old,22
2015,QO15,130,1,new,830
2015,QO15,130,1,old,8
2015,QO15,131,1,new,538
2015,QO15,131,1,old,10
2015,QO15,132,1,new,507
2015,QO15,132,1,old,13
2015,QO15,133,1,new,315
2015,QO15,133,1,old,4
2015,QO15,134,1,new,253
2015,QO15,134,1,old,9
2015,QO15,135,1,new,200
2015,QO15,135,1,old,4
2015,QO15,136,1,new,141
2015,QO15,136,1,old,4
2015,QO15,137,1,new,69
2015,QO15,137,1,old,2
2015,QO15,138,1,new,52
2015,QO15,138,1,old,3
2015,QO15,139,1,new,37
2015,QO15,139,1,old,1
2015,QO15,140,1,new,35
2015,QO15,141,1,new,20
2015,QO15,142,1,new,12
2015,QO15,143,1,new,8
2015,QO15,144,1,new,7
2015,QO15,145,1,new,2
2015,QO15,146,1,new,2
2015,QO15,147,1,new,3
2015,QO15,147,1,old,1
2015,QO15,149,1,new,1
2015,QO15,151,1,new,2
2015,QO15,152,1,new,1
2015,QO15,154,1,new,1
2015,QO15,160,1,new,1
2015,QO15,161,1,new,1
2016,QO16,51,1,new,1
2016,QO16,52,2,old,1
2016,QO16,53,2,old,1
2016,QO16,54,2,new,1
2016,QO16,54,2,old,2
2016,QO16,55,2,old,1
2016,QO16,56,1,old,1
2016,QO16,56,2,new,1
2016,QO16,57,1,new,2
2016,QO16,57,2,new,1
2016,QO16,57,2,old,4
2016,QO16,58,1,new,3
2016,QO16,58,2,new,3
2016,QO16,58,2,old,4
2016,QO16,59,1,new,1
2016,QO16,59,1,old,1
2016,QO16,59,2,old,4
2016,QO16,60,1,new,2
2016,QO16,60,1,old,2
2016,QO16,60,2,new,2
2016,QO16,60,2,old,8
2016,QO16,61,1,new,3
2016,QO16,61,1,old,1
2016,QO16,61,2,new,3
2016,QO16,61,2,old,4
2016,QO16,62,1,new,3
2016,QO16,62,1,old,3
2016,QO16,62,2,new,1
2016,QO16,62,2,old,9
2016,QO16,63,1,new,10
2016,QO16,63,1,old,2
2016,QO16,63,2,new,2
2016,QO16,63,2,old,10
2016,QO16,64,1,new,5
2016,QO16,64,1,old,2
2016,QO16,64,2,new,4
2016,QO16,64,2,old,11
2016,QO16,65,1,new,14
2016,QO16,65,1,old,3
2016,QO16,65,2,new,6
2016,QO16,65,2,old,25
2016,QO16,66,1,new,23
2016,QO16,66,1,old,1
2016,QO16,66,2,new,1
2016,QO16,66,2,old,15
2016,QO16,67,1,new,23
2016,QO16,67,1,old,9
2016,QO16,67,2,new,4
2016,QO16,67,2,old,31
2016,QO16,68,1,new,33
2016,QO16,68,1,old,3
2016,QO16,68,2,new,2
2016,QO16,68,2,old,41
2016,QO16,69,1,new,32
2016,QO16,69,1,old,5
2016,QO16,69,2,new,8
2016,QO16,69,2,old,39
2016,QO16,70,1,new,58
2016,QO16,70,1,old,7
2016,QO16,70,2,new,4
2016,QO16,70,2,old,46
2016,QO16,71,1,new,55
2016,QO16,71,1,old,9
2016,QO16,71,2,new,15
2016,QO16,71,2,old,47
2016,QO16,72,1,new,91
2016,QO16,72,1,old,22
2016,QO16,72,2,new,14
2016,QO16,72,2,old,57
2016,QO16,73,1,new,108
2016,QO16,73,1,old,16
2016,QO16,73,2,new,9
2016,QO16,73,2,old,60
2016,QO16,74,1,new,161
2016,QO16,74,1,old,21
2016,QO16,74,2,new,14
2016,QO16,74,2,old,46
2016,QO16,75,1,new,183
2016,QO16,75,1,old,37
2016,QO16,75,2,new,8
2016,QO16,75,2,old,54
2016,QO16,76,1,new,211
2016,QO16,76,1,old,34
2016,QO16,76,2,new,5
2016,QO16,76,2,old,31
2016,QO16,77,1,new,235
2016,QO16,77,1,old,46
2016,QO16,77,2,new,2
2016,QO16,77,2,old,27
2016,QO16,78,1,new,308
2016,QO16,78,1,old,47
2016,QO16,78,2,new,3
2016,QO16,78,2,old,19
2016,QO16,79,1,new,332
2016,QO16,79,1,old,62
2016,QO16,79,2,new,7
2016,QO16,79,2,old,19
2016,QO16,80,1,new,431
2016,QO16,80,1,old,75
2016,QO16,80,2,new,3
2016,QO16,80,2,old,11
2016,QO16,81,1,new,428
2016,QO16,81,1,old,72
2016,QO16,81,2,new,1
2016,QO16,81,2,old,6
2016,QO16,82,1,new,516
2016,QO16,82,1,old,99
2016,QO16,82,2,new,1
2016,QO16,82,2,old,5
2016,QO16,83,1,new,600
2016,QO16,83,1,old,102
2016,QO16,83,2,old,2
2016,QO16,84,1,new,625
2016,QO16,84,1,old,116
2016,QO16,84,2,new,1
2016,QO16,84,2,old,2
2016,QO16,85,1,new,669
2016,QO16,85,1,old,127
2016,QO16,85,2,new,1
2016,QO16,86,1,new,713
2016,QO16,86,1,old,120
2016,QO16,86,2,old,1
2016,QO16,87,1,new,812
2016,QO16,87,1,old,137
2016,QO16,87,2,new,1
2016,QO16,88,1,new,777
2016,QO16,88,1,old,142
2016,QO16,88,2,old,2
2016,QO16,89,1,new,911
2016,QO16,89,1,old,152
2016,QO16,89,2,new,2
2016,QO16,90,1,new,1063
2016,QO16,90,1,old,186
2016,QO16,90,2,old,1
2016,QO16,91,1,new,922
2016,QO16,91,1,old,140
2016,QO16,91,2,old,1
2016,QO16,92,1,new,1266
2016,QO16,92,1,old,268
2016,QO16,92,2,old,1
2016,QO16,93,1,new,1308
2016,QO16,93,1,old,244
2016,QO16,94,1,new,1457
2016,QO16,94,1,old,276
2016,QO16,94,2,old,1
2016,QO16,95,1,new,1756
2016,QO16,95,1,old,340
2016,QO16,95,2,new,1
2016,QO16,96,1,new,1810
2016,QO16,96,1,old,296
2016,QO16,96,2,old,1
2016,QO16,97,1,new,2046
2016,QO16,97,1,old,410
2016,QO16,98,1,new,2212
2016,QO16,98,1,old,380
2016,QO16,99,1,new,2020
2016,QO16,99,1,old,438
2016,QO16,100,1,new,2448
2016,QO16,100,1,old,529
2016,QO16,101,1,new,2050
2016,QO16,101,1,old,488
2016,QO16,102,1,new,2390
2016,QO16,102,1,old,551
2016,QO16,103,1,new,2524
2016,QO16,103,1,old,553
2016,QO16,104,1,new,2449
2016,QO16,104,1,old,566
2016,QO16,105,1,new,2564
2016,QO16,105,1,old,681
2016,QO16,105,2,old,1
2016,QO16,106,1,new,2172
2016,QO16,106,1,old,510
2016,QO16,107,1,new,2139
2016,QO16,107,1,old,546
2016,QO16,108,1,new,2253
2016,QO16,108,1,old,504
2016,QO16,109,1,new,1986
2016,QO16,109,1,old,454
2016,QO16,110,1,new,2261
2016,QO16,110,1,old,519
2016,QO16,111,1,new,1668
2016,QO16,111,1,old,386
2016,QO16,112,1,new,1791
2016,QO16,112,1,old,451
2016,QO16,113,1,new,1774
2016,QO16,113,1,old,345
2016,QO16,114,1,new,1549
2016,QO16,114,1,old,342
2016,QO16,115,1,new,1753
2016,QO16,115,1,old,448
2016,QO16,116,1,new,1346
2016,QO16,116,1,old,316
2016,QO16,117,1,new,1301
2016,QO16,117,1,old,362
2016,QO16,118,1,new,1393
2016,QO16,118,1,old,337
2016,QO16,119,1,new,1163
2016,QO16,119,1,old,405
2016,QO16,120,1,new,1339
2016,QO16,120,1,old,398
2016,QO16,121,1,new,1067
2016,QO16,121,1,old,337
2016,QO16,122,1,new,1074
2016,QO16,122,1,old,408
2016,QO16,123,1,new,1024
2016,QO16,123,1,old,318
2016,QO16,124,1,new,972
2016,QO16,124,1,old,330
2016,QO16,125,1,new,866
2016,QO16,125,1,old,342
2016,QO16,126,1,new,642
2016,QO16,126,1,old,247
2016,QO16,127,1,new,568
2016,QO16,127,1,old,261
2016,QO16,128,1,new,513
2016,QO16,128,1,old,183
2016,QO16,129,1,new,400
2016,QO16,129,1,old,187
2016,QO16,130,1,new,384
2016,QO16,130,1,old,141
2016,QO16,131,1,new,236
2016,QO16,131,1,old,105
2016,QO16,132,1,new,170
2016,QO16,132,1,old,103
2016,QO16,133,1,new,134
2016,QO16,133,1,old,39
2016,QO16,134,1,new,123
2016,QO16,134,1,old,52
2016,QO16,135,1,new,93
2016,QO16,135,1,old,32
2016,QO16,136,1,new,54
2016,QO16,136,1,old,13
2016,QO16,137,1,new,43
2016,QO16,137,1,old,11
2016,QO16,138,1,new,33
2016,QO16,138,1,old,5
2016,QO16,139,1,new,20
2016,QO16,139,1,old,5
2016,QO16,140,1,new,25
2016,QO16,140,1,old,6
2016,QO16,141,1,new,8
2016,QO16,141,1,old,3
2016,QO16,142,1,new,5
2016,QO16,143,1,new,6
2016,QO16,144,1,new,7
2016,QO16,144,1,old,1
2016,QO16,145,1,new,1
2016,QO16,147,1,new,1
2016,QO16,148,1,new,1
2016,QO16,148,1,old,1
2016,QO16,149,1,new,1
2016,QO16,153,1,new,1
2016,QO16,154,1,new,1
2016,QO16,155,1,new,1
2016,QO16,157,1,new,1
2016,QO16,160,1,old,1
2016,QO16,172,1,new,1
2016,QO16,174,1,new,1
2016,QO16,192,1,new,1
2017,QO17,44,2,new,1
2017,QO17,45,2,new,1
2017,QO17,50,2,new,1
2017,QO17,50,2,old,1
2017,QO17,52,1,new,1
2017,QO17,52,2,new,1
2017,QO17,52,2,old,1
2017,QO17,53,1,old,1
2017,QO17,54,1,new,2
2017,QO17,54,2,new,2
2017,QO17,55,1,new,4
2017,QO17,55,2,new,2
2017,QO17,55,2,old,1
2017,QO17,56,1,new,3
2017,QO17,56,2,new,3
2017,QO17,56,2,old,2
2017,QO17,57,1,new,4
2017,QO17,57,1,old,1
2017,QO17,57,2,new,2
2017,QO17,57,2,old,1
2017,QO17,58,1,new,7
2017,QO17,58,2,old,5
2017,QO17,59,1,new,11
2017,QO17,59,1,old,1
2017,QO17,59,2,new,3
2017,QO17,59,2,old,6
2017,QO17,60,1,new,15
2017,QO17,60,1,old,3
2017,QO17,60,2,new,6
2017,QO17,60,2,old,2
2017,QO17,61,1,new,17
2017,QO17,61,1,old,6
2017,QO17,61,2,old,7
2017,QO17,62,1,new,30
2017,QO17,62,1,old,5
2017,QO17,62,2,new,3
2017,QO17,62,2,old,14
2017,QO17,63,1,new,26
2017,QO17,63,1,old,7
2017,QO17,63,2,new,9
2017,QO17,63,2,old,16
2017,QO17,64,1,new,46
2017,QO17,64,1,old,10
2017,QO17,64,2,new,7
2017,QO17,64,2,old,20
2017,QO17,65,1,new,37
2017,QO17,65,1,old,15
2017,QO17,65,2,new,8
2017,QO17,65,2,old,23
2017,QO17,66,1,new,47
2017,QO17,66,1,old,10
2017,QO17,66,2,new,8
2017,QO17,66,2,old,32
2017,QO17,67,1,new,70
2017,QO17,67,1,old,7
2017,QO17,67,2,new,7
2017,QO17,67,2,old,39
2017,QO17,68,1,new,62
2017,QO17,68,1,old,21
2017,QO17,68,2,new,11
2017,QO17,68,2,old,30
2017,QO17,69,1,new,75
2017,QO17,69,1,old,13
2017,QO17,69,2,new,6
2017,QO17,69,2,old,39
2017,QO17,70,1,new,115
2017,QO17,70,1,old,31
2017,QO17,70,2,new,5
2017,QO17,70,2,old,38
2017,QO17,71,1,new,116
2017,QO17,71,1,old,30
2017,QO17,71,2,new,3
2017,QO17,71,2,old,33
2017,QO17,72,1,new,148
2017,QO17,72,1,old,39
2017,QO17,72,2,new,4
2017,QO17,72,2,old,22
2017,QO17,73,1,new,197
2017,QO17,73,1,old,42
2017,QO17,73,2,new,2
2017,QO17,73,2,old,24
2017,QO17,74,1,new,254
2017,QO17,74,1,old,57
2017,QO17,74,2,new,5
2017,QO17,74,2,old,12
2017,QO17,75,1,new,291
2017,QO17,75,1,old,89
2017,QO17,75,2,new,1
2017,QO17,75,2,old,12
2017,QO17,76,1,new,325
2017,QO17,76,1,old,91
2017,QO17,76,2,new,1
2017,QO17,76,2,old,12
2017,QO17,77,1,new,326
2017,QO17,77,1,old,111
2017,QO17,77,2,new,1
2017,QO17,77,2,old,4
2017,QO17,78,1,new,464
2017,QO17,78,1,old,104
2017,QO17,78,2,old,3
2017,QO17,79,1,new,449
2017,QO17,79,1,old,139
2017,QO17,79,2,new,1
2017,QO17,79,2,old,1
2017,QO17,80,1,new,551
2017,QO17,80,1,old,143
2017,QO17,80,2,new,1
2017,QO17,80,2,old,2
2017,QO17,81,1,new,558
2017,QO17,81,1,old,154
2017,QO17,81,2,new,1
2017,QO17,82,1,new,609
2017,QO17,82,1,old,211
2017,QO17,82,2,new,1
2017,QO17,83,1,new,621
2017,QO17,83,1,old,172
2017,QO17,83,2,old,1
2017,QO17,84,1,new,696
2017,QO17,84,1,old,232
2017,QO17,84,2,old,2
2017,QO17,85,1,new,739
2017,QO17,85,1,old,272
2017,QO17,85,2,new,4
2017,QO17,85,2,old,1
2017,QO17,86,1,new,710
2017,QO17,86,1,old,273
2017,QO17,86,2,new,1
2017,QO17,86,2,old,1
2017,QO17,87,1,new,788
2017,QO17,87,1,old,339
2017,QO17,87,2,new,1
2017,QO17,88,1,new,822
2017,QO17,88,1,old,339
2017,QO17,88,2,old,1
2017,QO17,89,1,new,914
2017,QO17,89,1,old,410
2017,QO17,89,2,new,1
2017,QO17,90,1,new,1070
2017,QO17,90,1,old,502
2017,QO17,91,1,new,1009
2017,QO17,91,1,old,403
2017,QO17,91,2,new,1
2017,QO17,92,1,new,1335
2017,QO17,92,1,old,583
2017,QO17,92,2,old,1
2017,QO17,93,1,new,1470
2017,QO17,93,1,old,579
2017,QO17,94,1,new,1760
2017,QO17,94,1,old,610
2017,QO17,95,1,new,2052
2017,QO17,95,1,old,737
2017,QO17,96,1,new,1985
2017,QO17,96,1,old,710
2017,QO17,97,1,new,2297
2017,QO17,97,1,old,811
2017,QO17,98,1,new,2439
2017,QO17,98,1,old,814
2017,QO17,99,1,new,2556
2017,QO17,99,1,old,865
2017,QO17,100,1,new,2811
2017,QO17,100,1,old,941
2017,QO17,101,1,new,2369
2017,QO17,101,1,old,767
2017,QO17,102,1,new,2557
2017,QO17,102,1,old,838
2017,QO17,103,1,new,2517
2017,QO17,103,1,old,803
2017,QO17,104,1,new,2644
2017,QO17,104,1,old,887
2017,QO17,105,1,new,2479
2017,QO17,105,1,old,847
2017,QO17,106,1,new,2096
2017,QO17,106,1,old,631
2017,QO17,107,1,new,2117
2017,QO17,107,1,old,619
2017,QO17,108,1,new,1996
2017,QO17,108,1,old,630
2017,QO17,109,1,new,1826
2017,QO17,109,1,old,592
2017,QO17,110,1,new,1845
2017,QO17,110,1,old,611
2017,QO17,111,1,new,1401
2017,QO17,111,1,old,432
2017,QO17,112,1,new,1481
2017,QO17,112,1,old,418
2017,QO17,113,1,new,1120
2017,QO17,113,1,old,319
2017,QO17,114,1,new,1147
2017,QO17,114,1,old,340
2017,QO17,115,1,new,1125
2017,QO17,115,1,old,313
2017,QO17,116,1,new,800
2017,QO17,116,1,old,257
2017,QO17,117,1,new,665
2017,QO17,117,1,old,194
2017,QO17,118,1,new,685
2017,QO17,118,1,old,161
2017,QO17,119,1,new,531
2017,QO17,119,1,old,168
2017,QO17,120,1,new,484
2017,QO17,120,1,old,149
2017,QO17,121,1,new,347
2017,QO17,121,1,old,107
2017,QO17,122,1,new,307
2017,QO17,122,1,old,97
2017,QO17,123,1,new,266
2017,QO17,123,1,old,77
2017,QO17,124,1,new,229
2017,QO17,124,1,old,71
2017,QO17,125,1,new,186
2017,QO17,125,1,old,53
2017,QO17,126,1,new,114
2017,QO17,126,1,old,29
2017,QO17,127,1,new,78
2017,QO17,127,1,old,28
2017,QO17,128,1,new,68
2017,QO17,128,1,old,18
2017,QO17,129,1,new,40
2017,QO17,129,1,old,18
2017,QO17,130,1,new,51
2017,QO17,130,1,old,13
2017,QO17,131,1,new,33
2017,QO17,131,1,old,3
2017,QO17,132,1,new,23
2017,QO17,132,1,old,4
2017,QO17,133,1,new,9
2017,QO17,133,1,old,5
2017,QO17,134,1,new,18
2017,QO17,134,1,old,1
2017,QO17,135,1,new,10
2017,QO17,135,1,old,4
2017,QO17,136,1,new,13
2017,QO17,136,1,old,2
2017,QO17,137,1,new,7
2017,QO17,137,1,old,2
2017,QO17,138,1,new,5
2017,QO17,139,1,new,2
2017,QO17,140,1,new,3
2017,QO17,142,1,new,2
2017,QO17,143,1,new,1
2017,QO17,145,1,new,1
2017,QO17,160,1,old,1
2018,QO18,42,2,old,1
2018,QO18,44,2,old,1
2018,QO18,45,2,old,1
2018,QO18,46,2,old,1
2018,QO18,47,2,old,4
2018,QO18,48,2,new,1
2018,QO18,48,2,old,10
2018,QO18,49,2,new,2
2018,QO18,49,2,old,3
2018,QO18,50,1,new,2
2018,QO18,50,1,old,2
2018,QO18,50,2,old,12
2018,QO18,51,1,new,1
2018,QO18,51,2,old,3
2018,QO18,52,1,new,5
2018,QO18,52,1,old,2
2018,QO18,52,2,new,2
2018,QO18,52,2,old,10
2018,QO18,53,1,new,2
2018,QO18,53,2,old,10
2018,QO18,54,1,new,5
2018,QO18,54,1,old,1
2018,QO18,54,2,new,4
2018,QO18,54,2,old,25
2018,QO18,55,1,new,1
2018,QO18,55,1,old,1
2018,QO18,55,2,new,1
2018,QO18,55,2,old,18
2018,QO18,56,1,new,13
2018,QO18,56,2,new,2
2018,QO18,56,2,old,22
2018,QO18,57,1,new,13
2018,QO18,57,1,old,1
2018,QO18,57,2,new,1
2018,QO18,57,2,old,25
2018,QO18,58,1,new,16
2018,QO18,58,1,old,5
2018,QO18,58,2,old,30
2018,QO18,59,1,new,15
2018,QO18,59,1,old,4
2018,QO18,59,2,new,3
2018,QO18,59,2,old,26
2018,QO18,60,1,new,50
2018,QO18,60,1,old,7
2018,QO18,60,2,new,2
2018,QO18,60,2,old,30
2018,QO18,61,1,new,56
2018,QO18,61,1,old,4
2018,QO18,61,2,old,20
2018,QO18,62,1,new,74
2018,QO18,62,1,old,8
2018,QO18,62,2,new,3
2018,QO18,62,2,old,25
2018,QO18,63,1,new,66
2018,QO18,63,1,old,6
2018,QO18,63,2,new,2
2018,QO18,63,2,old,28
2018,QO18,64,1,new,79
2018,QO18,64,1,old,7
2018,QO18,64,2,new,3
2018,QO18,64,2,old,18
2018,QO18,65,1,new,97
2018,QO18,65,1,old,19
2018,QO18,65,2,new,2
2018,QO18,65,2,old,35
2018,QO18,66,1,new,121
2018,QO18,66,1,old,11
2018,QO18,66,2,new,2
2018,QO18,66,2,old,11
2018,QO18,67,1,new,142
2018,QO18,67,1,old,20
2018,QO18,67,2,new,2
2018,QO18,67,2,old,24
2018,QO18,68,1,new,158
2018,QO18,68,1,old,17
2018,QO18,68,2,new,1
2018,QO18,68,2,old,19
2018,QO18,69,1,new,197
2018,QO18,69,1,old,16
2018,QO18,69,2,new,1
2018,QO18,69,2,old,21
2018,QO18,70,1,new,301
2018,QO18,70,1,old,26
2018,QO18,70,2,old,8
2018,QO18,71,1,new,291
2018,QO18,71,1,old,26
2018,QO18,71,2,new,1
2018,QO18,71,2,old,6
2018,QO18,72,1,new,474
2018,QO18,72,1,old,35
2018,QO18,72,2,new,1
2018,QO18,72,2,old,12
2018,QO18,73,1,new,524
2018,QO18,73,1,old,35
2018,QO18,73,2,old,3
2018,QO18,74,1,new,604
2018,QO18,74,1,old,52
2018,QO18,74,2,old,2
2018,QO18,75,1,new,847
2018,QO18,75,1,old,73
2018,QO18,75,2,old,4
2018,QO18,76,1,new,1066
2018,QO18,76,1,old,77
2018,QO18,76,2,old,1
2018,QO18,77,1,new,1185
2018,QO18,77,1,old,83
2018,QO18,78,1,new,1467
2018,QO18,78,1,old,106
2018,QO18,79,1,new,1513
2018,QO18,79,1,old,121
2018,QO18,79,2,old,1
2018,QO18,80,1,new,2108
2018,QO18,80,1,old,143
2018,QO18,80,2,new,1
2018,QO18,80,2,old,2
2018,QO18,81,1,new,1941
2018,QO18,81,1,old,143
2018,QO18,82,1,new,2558
2018,QO18,82,1,old,172
2018,QO18,82,2,old,2
2018,QO18,83,1,new,2571
2018,QO18,83,1,old,171
2018,QO18,84,1,new,2895
2018,QO18,84,1,old,229
2018,QO18,85,1,new,3270
2018,QO18,85,1,old,217
2018,QO18,86,1,new,3043
2018,QO18,86,1,old,260
2018,QO18,86,2,new,1
2018,QO18,87,1,new,3394
2018,QO18,87,1,old,315
2018,QO18,88,1,new,3224
2018,QO18,88,1,old,277
2018,QO18,89,1,new,3376
2018,QO18,89,1,old,336
2018,QO18,90,1,new,4232
2018,QO18,90,1,old,419
2018,QO18,91,1,new,3546
2018,QO18,91,1,old,380
2018,QO18,92,1,new,4514
2018,QO18,92,1,old,526
2018,QO18,93,1,new,4448
2018,QO18,93,1,old,518
2018,QO18,94,1,new,4775
2018,QO18,94,1,old,611
2018,QO18,95,1,new,5494
2018,QO18,95,1,old,710
2018,QO18,96,1,new,4992
2018,QO18,96,1,old,745
2018,QO18,97,1,new,5727
2018,QO18,97,1,old,802
2018,QO18,98,1,new,5998
2018,QO18,98,1,old,884
2018,QO18,99,1,new,5798
2018,QO18,99,1,old,812
2018,QO18,100,1,new,6437
2018,QO18,100,1,old,1047
2018,QO18,101,1,new,5361
2018,QO18,101,1,old,863
2018,QO18,102,1,new,5857
2018,QO18,102,1,old,969
2018,QO18,103,1,new,5688
2018,QO18,103,1,old,938
2018,QO18,104,1,new,5334
2018,QO18,104,1,old,1052
2018,QO18,105,1,new,4981
2018,QO18,105,1,old,977
2018,QO18,106,1,new,4286
2018,QO18,106,1,old,857
2018,QO18,107,1,new,4080
2018,QO18,107,1,old,874
2018,QO18,108,1,new,3617
2018,QO18,108,1,old,851
2018,QO18,109,1,new,3188
2018,QO18,109,1,old,860
2018,QO18,110,1,new,3299
2018,QO18,110,1,old,854
2018,QO18,111,1,new,2391
2018,QO18,111,1,old,595
2018,QO18,112,1,new,2387
2018,QO18,112,1,old,689
2018,QO18,113,1,new,2084
2018,QO18,113,1,old,526
2018,QO18,114,1,new,1889
2018,QO18,114,1,old,519
2018,QO18,115,1,new,1743
2018,QO18,115,1,old,452
2018,QO18,116,1,new,1410
2018,QO18,116,1,old,352
2018,QO18,117,1,new,1251
2018,QO18,117,1,old,334
2018,QO18,118,1,new,1172
2018,QO18,118,1,old,293
