"idx","objFun","maxGrad","seed","folder","npar","bmsy","status","ofl_tot","ofl_directed","ofl_disc","fmsy","fofl","has_hessian","mmb_terminal","rec_terminal","terminal_year","seed_used","exit_code","elapsed_s","complete","note","converged","meets_conventional","mode"
52,-14171.8312983412,0.00281588260805336,20260873,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/052",235,NA,NA,71.2261047,70.91807893,0.30802577,20.34687019,20.34687019,FALSE,110.71801804,374392.79741422,2025,20260873,134,19.4,TRUE,"",TRUE,FALSE,"F"
53,-14178.2686547698,0.00346572876505427,20260874,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/053",235,NA,NA,74.35060731,74.03368883,0.31691848,20.25060565,20.25060565,FALSE,113.04942592,365415.12112123,2025,20260874,134,20.2,TRUE,"",TRUE,FALSE,"A"
54,-14176.7024151528,0.00850425517330189,20260875,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/054",235,NA,NA,71.29559301,70.98719024,0.30840277,20.22070015,20.22070015,FALSE,110.62199859,374456.58669052,2025,20260875,134,22.9,TRUE,"",TRUE,FALSE,"minor"
55,-14177.9493429384,0.00352495024198099,20260876,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/055",235,NA,NA,71.30669509,70.99826275,0.30843234,20.22867201,20.22867201,FALSE,110.63067298,374679.69172258,2025,20260876,134,20.1,TRUE,"",TRUE,FALSE,"B"
56,-14178.2686547686,0.00101953130667524,20260877,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/056",235,NA,NA,74.35060934,74.03369084,0.3169185,20.25060509,20.25060509,FALSE,113.04942354,365415.12293565,2025,20260877,134,21.8,TRUE,"",TRUE,FALSE,"A"
57,-14178.2686547684,0.000246984685290271,20260878,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/057",235,NA,NA,74.35061038,74.03369187,0.31691851,20.25060472,20.25060472,FALSE,113.0494246,365415.12167131,2025,20260878,134,21.9,TRUE,"",TRUE,TRUE,"A"
58,-14174.7146801812,0.000975937383571516,20260879,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/058",235,NA,NA,74.26003339,73.9433234,0.31670999,20.29288997,20.29288997,FALSE,112.97242767,365072.53869441,2025,20260879,134,20.7,TRUE,"",TRUE,TRUE,"C"
59,NA,NA,20260880,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/059",NA,NA,NA,0,0,0,0,0,FALSE,NA,NA,NA,20260880,255,23.3,FALSE,"summary unreadable: Gmacsall.out: NA in the Year or SSB column of /Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/059/Gmacsall.out",FALSE,FALSE,NA
60,-14171.8312983404,0.00315543282165218,20260881,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/060",235,NA,NA,71.22610691,70.91808111,0.3080258,20.3468717,20.3468717,FALSE,110.71801205,374392.75799178,2025,20260881,134,20.8,TRUE,"",TRUE,FALSE,"F"
61,-14174.3938503954,0.00727869708573672,20260882,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/061",235,NA,NA,71.21082388,70.90261947,0.30820441,20.27311741,20.27311741,FALSE,110.54736509,374311.03469234,2025,20260882,134,20.9,TRUE,"",TRUE,FALSE,"D"
62,-14178.2686547691,0.0130753644613358,20260883,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/062",235,NA,NA,74.35058169,74.03366335,0.31691834,20.25061195,20.25061195,FALSE,113.04942039,365415.0848302,2025,20260883,134,20.6,TRUE,"",FALSE,FALSE,NA
63,-14174.7146801821,0.0020752237017259,20260884,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/063",235,NA,NA,74.26003853,73.94332851,0.31671002,20.29289109,20.29289109,FALSE,112.97243394,365072.54878604,2025,20260884,134,21.7,TRUE,"",TRUE,FALSE,"C"
64,-14177.9493429381,0.000448959006642656,20260885,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/064",235,NA,NA,71.30670344,70.99827106,0.30843238,20.22866774,20.22866774,FALSE,110.63067693,374679.7462753,2025,20260885,134,23.7,TRUE,"",TRUE,TRUE,"B"
65,-14178.2686547685,0.00070820506520377,20260886,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/065",235,NA,NA,74.35061273,74.03369422,0.31691851,20.25060425,20.25060425,FALSE,113.0494269,365415.13514336,2025,20260886,134,22.7,TRUE,"",TRUE,TRUE,"A"
66,-14178.2686547688,0.00185791643952845,20260887,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/066",235,NA,NA,74.35061058,74.03369207,0.31691851,20.25060513,20.25060513,FALSE,113.04942753,365415.14036211,2025,20260887,134,20.9,TRUE,"",TRUE,FALSE,"A"
67,-14178.2686547704,0.00713933112959511,20260888,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/067",235,NA,NA,74.35060981,74.03369129,0.31691852,20.25060187,20.25060187,FALSE,113.049422,365415.09286665,2025,20260888,134,20.9,TRUE,"",TRUE,FALSE,"A"
68,-14178.26865477,0.00648411278236634,20260889,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/068",235,NA,NA,74.35062803,74.03370946,0.31691857,20.25059869,20.25059869,FALSE,113.04943458,365415.13310157,2025,20260889,134,22,TRUE,"",TRUE,FALSE,"A"
69,-14177.9493429392,0.00378276725736402,20260890,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/069",235,NA,NA,71.30669991,70.99826753,0.30843238,20.22867019,20.22867019,FALSE,110.63067349,374679.780142,2025,20260890,134,21.9,TRUE,"",TRUE,FALSE,"B"
70,-14171.831298339,0.0199759268271418,20260891,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/070",235,NA,NA,71.22610699,70.9180812,0.30802579,20.34687152,20.34687152,FALSE,110.718019,374392.75591408,2025,20260891,134,22.5,TRUE,"",FALSE,FALSE,NA
71,-14178.2686547669,0.0171883547860695,20260892,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/071",235,NA,NA,74.35060735,74.03368888,0.31691847,20.25060379,20.25060379,FALSE,113.0494153,365415.11220518,2025,20260892,134,21.5,TRUE,"",FALSE,FALSE,NA
72,-14177.9493429375,0.00192954265334183,20260893,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/072",235,NA,NA,71.30670533,70.99827294,0.30843239,20.22866756,20.22866756,FALSE,110.63067865,374679.74403855,2025,20260893,134,21.1,TRUE,"",TRUE,FALSE,"B"
73,-14174.393850396,0.00128070395438812,20260894,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/073",235,NA,NA,71.21082214,70.90261775,0.30820439,20.27312046,20.27312046,FALSE,110.5473622,374311.04048,2025,20260894,134,20,TRUE,"",TRUE,FALSE,"D"
74,-14178.2686547688,0.002235676368641,20260895,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/074",235,NA,NA,74.35060581,74.03368733,0.31691848,20.25060729,20.25060729,FALSE,113.04942149,365415.13994601,2025,20260895,134,21.3,TRUE,"",TRUE,FALSE,"A"
75,-14177.949342938,0.0010873449206174,20260896,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/075",235,NA,NA,71.30670541,70.99827302,0.30843239,20.22866746,20.22866746,FALSE,110.63067897,374679.74395965,2025,20260896,134,22.2,TRUE,"",TRUE,FALSE,"B"
76,-14174.7146801828,0.0093291953210205,20260897,"/Users/grantadams/Documents/GitHub/AFSC_assessments/snow_sept/Models/26_gmacs_male_only_eqmdevs/jitter/076",235,NA,NA,74.26002594,73.94331597,0.31670997,20.29289515,20.29289515,FALSE,112.97242452,365072.50264312,2025,20260897,134,21.7,TRUE,"",TRUE,FALSE,"C"
